reviews_per_month,review_scores_rating,id
0.2,92.0,19849615
0.17,95.0,19849866
3.51,94.0,19872447
2.13,94.0,19877901
1.01,89.0,19891811
1.0,95.0,19892991
0.8,85.0,19894058
0.7,80.0,19904931
0.43,97.0,19907178
0.08,100.0,19914814
3.84,100.0,19922726
0.25,100.0,19924936
1.63,96.0,19933216
0.29,100.0,19934941
0.21,100.0,19946179
0.61,100.0,19946354
1.08,91.0,19949380
2.05,99.0,19950230
7.21,94.0,19954872
0.28,100.0,19979690
0.11,93.0,20002089
0.12,100.0,20002459
0.11,93.0,20002651
0.13,100.0,20024608
6.26,93.0,20059569
1.0,90.0,20070540
0.21,70.0,20072374
0.91,84.0,20074013
0.12,100.0,20087573
1.0,97.0,20093004
0.15,100.0,20096735
0.09,90.0,20121178
0.12,87.0,20121182
0.11,87.0,20121980
0.11,80.0,20121985
3.26,98.0,20122070
1.32,99.0,20149972
8.33,97.0,20154622
9.12,99.0,20155597
0.82,100.0,20155822
0.92,97.0,20167050
0.42,100.0,20167369
8.15,99.0,20169868
1.02,90.0,20173537
0.55,100.0,20194233
2.31,99.0,20195883
4.06,98.0,20217846
0.11,100.0,20230882
4.13,94.0,20256864
1.44,93.0,20257107
0.29,98.0,20257125
3.27,94.0,20258481
3.09,99.0,20267540
5.47,98.0,20269012
2.27,100.0,20269251
0.68,94.0,20269328
0.14,90.0,20279076
0.11,100.0,20281663
0.3,88.0,20286716
3.6,100.0,20286823
0.47,92.0,20286868
3.87,94.0,20287325
2.49,91.0,20302991
1.28,99.0,20305889
0.14,100.0,20311264
0.51,100.0,20321045
0.08,100.0,20331337
1.18,96.0,20331804
0.08,90.0,20335923
3.47,100.0,20361588
0.07,100.0,20361695
1.09,94.0,20364980
0.36,86.0,20365435
0.31,89.0,20365447
2.69,99.0,20367610
2.61,98.0,20367796
3.2,97.0,20367880
2.8,96.0,20368086
1.22,98.0,20386464
1.85,95.0,20388193
5.03,98.0,20393341
0.15,95.0,20397022
2.47,98.0,20399118
1.97,95.0,20408154
0.21,100.0,20408951
1.6,97.0,20424404
3.37,97.0,20424542
3.18,100.0,20424773
1.96,98.0,20425693
2.23,97.0,20425974
1.09,99.0,20426651
0.11,100.0,20426652
4.42,93.0,20439767
2.78,91.0,20440309
0.88,98.0,20444584
2.7,99.0,20450156
0.76,97.0,20460402
0.39,100.0,20473642
2.53,95.0,20478011
0.16,100.0,20488889
0.66,100.0,20500854
0.36,96.0,20501065
0.15,100.0,20501268
2.85,98.0,20505903
0.2,87.0,20522974
0.34,100.0,20541727
0.34,100.0,20542337
3.5,99.0,20543892
1.3,95.0,20563658
0.07,100.0,20573374
3.64,96.0,20575733
0.87,99.0,20591785
3.41,96.0,20608059
0.07,60.0,20614522
1.36,100.0,20620600
0.45,98.0,20635045
0.21,95.0,20635517
0.06,100.0,20637303
1.39,99.0,20641131
1.05,97.0,20649513
3.26,91.0,20652741
4.54,98.0,20654216
0.33,97.0,20663782
0.66,95.0,20676931
1.23,91.0,20681294
8.87,99.0,20695687
0.48,97.0,20696391
2.17,98.0,20696918
0.24,40.0,20698881
0.19,100.0,20704455
1.11,98.0,20712310
0.7,98.0,20720492
0.12,100.0,20722412
0.2,100.0,20725043
4.55,98.0,20739989
2.08,98.0,20744113
0.35,91.0,20744996
0.9,100.0,20745195
0.12,100.0,20746223
1.06,97.0,20750046
1.01,95.0,20750111
3.87,97.0,20761833
6.43,99.0,20762414
4.51,96.0,20765941
0.67,100.0,20768833
2.69,97.0,20772598
0.25,97.0,20776056
5.92,99.0,20799337
10.11,99.0,20803354
0.49,94.0,20805606
2.88,98.0,20813007
2.79,97.0,20814139
8.73,93.0,20837529
0.7,100.0,20847212
8.61,91.0,20852099
1.22,83.0,20852769
0.5,98.0,20857268
0.3,85.0,20870768
0.72,100.0,20873868
1.14,90.0,20873957
4.25,97.0,20885900
1.22,94.0,20888699
0.32,100.0,20899777
0.2,100.0,20903277
1.68,100.0,20905918
7.45,93.0,20906522
1.0,98.0,20931156
3.7,99.0,20933318
0.29,93.0,20957462
3.64,87.0,20957480
2.54,98.0,20967325
2.72,99.0,20979534
2.16,96.0,20981346
0.76,98.0,20983732
0.08,60.0,20990167
6.13,97.0,20994570
0.8,98.0,21000319
0.6,99.0,21005685
2.81,96.0,21010862
4.16,99.0,21011508
0.28,80.0,21011550
0.24,100.0,21024486
2.16,93.0,21026079
3.08,95.0,21026891
2.73,97.0,21026964
0.92,100.0,21028058
2.78,97.0,21028247
0.31,92.0,21028485
5.45,98.0,21045694
0.89,98.0,21047729
0.73,100.0,21054696
5.31,98.0,21057777
0.84,99.0,21057963
3.35,96.0,21058406
10.26,96.0,21068061
4.67,96.0,21070256
0.74,100.0,21075660
0.04,100.0,21079302
0.28,100.0,21079469
8.14,98.0,21082676
0.97,95.0,21099478
0.13,93.0,21110366
0.8,100.0,21111066
7.92,99.0,21111630
1.44,100.0,21112601
0.5,100.0,21113012
4.64,99.0,21113266
0.79,99.0,21120542
6.83,94.0,21122475
0.15,95.0,21122731
7.85,92.0,21123508
1.47,98.0,21125429
5.16,99.0,21126147
0.35,100.0,21128620
2.66,99.0,21136811
1.84,100.0,21136997
0.51,100.0,21151791
4.05,98.0,21161595
0.08,100.0,21161939
0.08,100.0,21163876
1.44,100.0,21165478
1.6,97.0,21170799
1.0,100.0,21177034
0.07,100.0,21185602
0.84,98.0,21186680
5.88,98.0,21187925
1.71,98.0,21189031
0.3,100.0,21190709
5.99,97.0,21191232
0.08,90.0,21191422
2.66,99.0,21191909
0.44,100.0,21192418
0.27,100.0,21202330
8.88,98.0,21203146
0.15,90.0,21204243
3.59,98.0,21217809
0.13,93.0,21218347
4.5,98.0,21219237
8.35,95.0,21220773
0.94,80.0,21231393
8.02,98.0,21231615
0.17,80.0,21232003
0.19,100.0,21233359
3.77,99.0,21233544
0.24,96.0,21242955
8.87,97.0,21252479
0.12,100.0,21253864
1.0,100.0,21264703
0.25,100.0,21267987
2.73,100.0,21276107
0.13,100.0,21279801
3.28,99.0,21280829
0.87,100.0,21281754
6.02,93.0,21281846
1.97,98.0,21282133
1.05,97.0,21282635
1.2,92.0,21291124
0.81,95.0,21291714
0.2,100.0,21292656
0.32,100.0,21292744
1.11,98.0,21294317
2.92,99.0,21295261
0.16,100.0,21297037
0.23,100.0,21298312
2.93,97.0,21298993
0.42,100.0,21306276
5.59,98.0,21307662
0.92,95.0,21309142
3.97,100.0,21310005
2.08,98.0,21312569
0.19,100.0,21313432
0.23,100.0,21313591
3.27,98.0,21322334
5.71,99.0,21327347
7.44,96.0,21327857
1.49,99.0,21327908
0.66,100.0,21345382
0.13,100.0,21348008
0.13,100.0,21356103
0.1,100.0,21356783
2.82,98.0,21370662
1.0,100.0,21371744
0.15,100.0,21377089
0.12,100.0,21377843
1.07,99.0,21378928
1.95,100.0,21382398
0.15,100.0,21382657
8.44,97.0,21385697
13.75,97.0,21389519
4.55,89.0,21396964
0.34,97.0,21397422
0.35,95.0,21397854
0.15,100.0,21398361
1.45,98.0,21398528
1.98,100.0,21399171
0.13,90.0,21413104
6.21,98.0,21425660
1.06,96.0,21440528
0.35,100.0,21448156
1.93,92.0,21449226
0.04,100.0,21457958
0.2,96.0,21458837
2.41,99.0,21459964
4.23,98.0,21461483
0.36,100.0,21464833
0.43,100.0,21472950
0.15,73.0,21475672
2.66,99.0,21476067
0.67,98.0,21478651
2.11,99.0,21484566
0.35,100.0,21485825
3.32,93.0,21486593
0.09,20.0,21488120
0.68,95.0,21489166
0.18,80.0,21490551
0.07,100.0,21502035
1.2,96.0,21526852
5.1,98.0,21529297
4.87,98.0,21530578
0.75,97.0,21539315
0.67,100.0,21547967
0.91,95.0,21550910
1.41,100.0,21552181
0.37,100.0,21553107
2.07,95.0,21555212
4.09,97.0,21558062
0.18,100.0,21561809
1.71,97.0,21578559
1.21,94.0,21579309
0.16,100.0,21581684
1.69,98.0,21581753
3.82,96.0,21583195
4.01,95.0,21584555
0.54,98.0,21588941
4.14,95.0,21591469
0.11,100.0,21592081
4.55,96.0,21594483
5.94,96.0,21596397
1.5,97.0,21597324
0.13,100.0,21597747
1.69,99.0,21612268
0.32,98.0,21612906
0.95,97.0,21619241
0.38,96.0,21620847
6.51,97.0,21623314
0.05,60.0,21623317
3.1,98.0,21625713
0.32,100.0,21629749
6.3,93.0,21632344
0.19,87.0,21632686
1.19,95.0,21634930
0.26,100.0,21635395
0.41,97.0,21636740
1.72,97.0,21644424
4.97,97.0,21645603
0.67,100.0,21646993
0.6,98.0,21648122
1.01,98.0,21648377
1.02,99.0,21648525
0.28,70.0,21648684
0.26,100.0,21648804
4.51,97.0,21650740
1.79,85.0,21665665
0.21,95.0,21674820
5.14,98.0,21679018
1.0,100.0,21679288
1.16,99.0,21681278
0.48,80.0,21682128
0.12,100.0,21684684
1.78,93.0,21693492
1.28,99.0,21694548
2.2,100.0,21694775
0.38,91.0,21699731
0.91,98.0,21710124
4.18,93.0,21727562
0.09,80.0,21728615
3.66,88.0,21729398
5.58,90.0,21730409
4.35,88.0,21730505
3.97,91.0,21730649
0.53,75.0,21731528
0.3,95.0,21735431
0.19,80.0,21735502
0.1,100.0,21737296
0.16,80.0,21739662
0.39,100.0,21739935
3.61,98.0,21745759
3.76,99.0,21745893
0.69,85.0,21763555
4.23,99.0,21766603
5.04,98.0,21766847
0.39,90.0,21773131
0.11,100.0,21783775
0.07,100.0,21783949
0.11,70.0,21784407
0.47,98.0,21785138
1.37,91.0,21785328
0.13,93.0,21786174
0.14,100.0,21786546
9.28,94.0,21790140
8.18,94.0,21790309
0.36,100.0,21796486
0.61,99.0,21799501
0.75,100.0,21799941
0.38,100.0,21804276
6.14,93.0,21812815
0.3,94.0,21813189
2.17,100.0,21817055
0.05,100.0,21827805
2.34,94.0,21836601
2.5,92.0,21837830
11.91,99.0,21847778
0.69,98.0,21862244
3.03,97.0,21863110
2.7,100.0,21866860
0.21,100.0,21868817
0.05,100.0,21878322
4.09,100.0,21880287
0.55,95.0,21880724
0.15,100.0,21885572
2.14,100.0,21897971
1.82,96.0,21909473
1.67,100.0,21909816
0.08,100.0,21911065
1.39,99.0,21919621
3.99,97.0,21923195
0.33,100.0,21924375
0.14,100.0,21928146
4.65,99.0,21928413
6.7,99.0,21935870
6.16,98.0,21964157
1.11,99.0,21966135
2.64,93.0,21966629
4.29,94.0,21974808
0.6,98.0,21975025
1.24,99.0,21979517
0.06,80.0,21981639
3.39,97.0,21985129
0.56,95.0,21997273
1.14,94.0,21999656
0.47,70.0,22001836
4.98,88.0,22002809
1.55,98.0,22003066
2.08,99.0,22011446
0.29,100.0,22015376
0.49,96.0,22015435
0.29,97.0,22016476
0.16,70.0,22016717
0.07,100.0,22022641
0.17,80.0,22032808
0.09,100.0,22033453
0.85,100.0,22034753
0.27,80.0,22047367
0.06,60.0,22048292
0.13,73.0,22066724
0.38,80.0,22080836
1.78,95.0,22104228
0.2,93.0,22104756
5.72,95.0,22110217
0.19,95.0,22123424
1.7,98.0,22140977
0.41,98.0,22147017
0.24,100.0,22147765
0.23,90.0,22148198
0.07,100.0,22149270
1.13,87.0,22163431
0.08,100.0,22171639
0.88,94.0,22175258
0.26,100.0,22178186
0.3,100.0,22189205
2.0,99.0,22190418
0.06,100.0,22191252
0.43,100.0,22191539
0.11,100.0,22193833
0.34,100.0,22206596
1.87,99.0,22207774
2.39,100.0,22208070
1.88,98.0,22208187
7.92,98.0,22214202
0.93,98.0,22226218
1.1,97.0,22227463
6.43,98.0,22229654
2.4,100.0,22230201
0.1,100.0,22232165
4.96,99.0,22245431
0.09,40.0,22263518
0.05,100.0,22265031
0.26,97.0,22268114
1.44,98.0,22277743
1.18,100.0,22296755
1.45,85.0,22296862
0.09,100.0,22306054
1.92,99.0,22309220
1.98,96.0,22310307
0.11,100.0,22323114
3.5,95.0,22325200
5.94,96.0,22325337
1.04,99.0,22328157
5.97,99.0,22340219
0.11,80.0,22355943
0.41,78.0,22373160
1.65,100.0,22375226
3.35,99.0,22378055
0.86,100.0,22378695
2.52,95.0,22388111
0.9,100.0,22388131
0.13,100.0,22396454
6.28,95.0,22396902
0.85,95.0,22402266
0.22,95.0,22403752
0.32,88.0,22410367
0.06,60.0,22410401
2.93,96.0,22430481
2.03,100.0,22433252
1.52,97.0,22468462
5.56,97.0,22469468
5.02,99.0,22487945
0.82,99.0,22495406
0.06,100.0,22504534
0.86,99.0,22505200
2.92,98.0,22512581
3.64,92.0,22516793
1.65,97.0,22525784
4.78,97.0,22532009
0.31,80.0,22534933
4.63,93.0,22536998
0.07,100.0,22546291
7.25,100.0,22548614
0.21,100.0,22551985
0.43,100.0,22553944
3.75,98.0,22554459
1.0,100.0,22555972
0.18,67.0,22557170
5.34,98.0,22563498
0.29,100.0,22565419
0.14,60.0,22567198
0.1,100.0,22568068
0.69,100.0,22568473
0.48,100.0,22569379
0.26,85.0,22577863
5.93,95.0,22584903
8.97,92.0,22586319
0.78,100.0,22587418
0.05,100.0,22592721
0.19,100.0,22597536
0.82,98.0,22601496
1.16,97.0,22603366
3.75,100.0,22608611
0.11,90.0,22609372
0.81,100.0,22615137
4.52,97.0,22619139
0.13,100.0,22626810
2.5,100.0,22636987
2.88,98.0,22638675
0.06,100.0,22640273
0.2,100.0,22653093
0.16,93.0,22655239
0.22,70.0,22656065
0.18,93.0,22662336
0.71,96.0,22665446
0.08,80.0,22668601
0.07,100.0,22668931
0.27,90.0,22669291
0.14,100.0,22669703
0.14,100.0,22671524
2.44,93.0,22671938
0.28,85.0,22676805
1.29,98.0,22690547
0.07,20.0,22690820
0.4,91.0,22693162
0.36,94.0,22693303
0.36,91.0,22693396
0.06,100.0,22702846
0.1,80.0,22704895
1.67,99.0,22705767
1.83,93.0,22706387
1.98,95.0,22715454
5.67,98.0,22718099
0.17,87.0,22737945
0.16,100.0,22738026
0.17,100.0,22748621
0.19,80.0,22752011
1.47,96.0,22754156
0.47,96.0,22754295
0.74,95.0,22760692
1.78,99.0,22764131
0.79,100.0,22768632
0.57,100.0,22774093
2.7,100.0,22776071
0.1,100.0,22778447
0.05,100.0,22792806
0.19,70.0,22793232
0.18,100.0,22795431
0.41,100.0,22800066
3.21,99.0,22812395
1.43,99.0,22814781
0.18,65.0,22817022
1.73,100.0,22826843
0.77,99.0,22827448
0.44,86.0,22829352
0.19,90.0,22831677
1.17,99.0,22846194
2.25,93.0,22852845
0.15,100.0,22866082
0.09,100.0,22866228
0.56,100.0,22869439
0.21,100.0,22886185
0.13,100.0,22887918
1.0,100.0,22903941
0.05,100.0,22906854
0.05,100.0,22908548
0.99,95.0,22943630
0.14,93.0,22944965
1.22,100.0,22946806
0.43,98.0,22946959
0.24,100.0,22955166
4.76,98.0,22968438
1.03,97.0,22970151
0.39,91.0,22970266
0.88,100.0,22972614
0.4,100.0,22980508
0.06,100.0,22981152
0.91,98.0,22986895
0.24,88.0,22989582
2.78,100.0,22998690
0.12,90.0,23004482
0.26,80.0,23004848
2.63,93.0,23004935
0.23,100.0,23018782
0.99,93.0,23020140
0.37,80.0,23022998
7.57,97.0,23025299
9.39,99.0,23044309
4.43,98.0,23054267
0.1,80.0,23073700
0.14,100.0,23087617
1.99,97.0,23095049
3.67,97.0,23106047
0.68,96.0,23106655
2.04,98.0,23111807
2.18,98.0,23121061
0.28,100.0,23122715
8.31,96.0,23147212
1.52,99.0,23147806
2.06,99.0,23150717
0.06,100.0,23150862
2.75,95.0,23163677
0.19,100.0,23165203
3.53,92.0,23171836
11.95,98.0,23173614
0.77,98.0,23179561
0.83,100.0,23181448
0.05,80.0,23184048
3.61,97.0,23185870
0.19,100.0,23204343
0.41,95.0,23205030
6.66,96.0,23209264
0.32,100.0,23215410
2.28,98.0,23217998
0.29,100.0,23218751
0.41,100.0,23222043
2.48,99.0,23223838
0.78,98.0,23230950
0.29,100.0,23235919
6.5,97.0,23240184
3.07,95.0,23255383
4.88,100.0,23257392
5.95,89.0,23258326
0.19,80.0,23269859
0.46,80.0,23271377
0.29,70.0,23271459
0.14,87.0,23271549
0.1,70.0,23271623
0.15,100.0,23271702
0.14,80.0,23271772
0.28,93.0,23271975
0.19,90.0,23288262
0.43,80.0,23292785
0.15,93.0,23292883
0.05,80.0,23292919
0.05,60.0,23293005
0.39,88.0,23293057
0.14,87.0,23293099
0.19,80.0,23293404
0.5,90.0,23293773
0.42,100.0,23294064
0.77,99.0,23303083
1.01,91.0,23312390
1.17,87.0,23312525
0.63,85.0,23312644
0.15,87.0,23312824
0.46,80.0,23312854
0.14,80.0,23312910
0.38,90.0,23313045
0.1,90.0,23313157
0.05,100.0,23313200
0.15,87.0,23313242
0.66,86.0,23313532
0.89,98.0,23314035
0.29,97.0,23314308
0.07,60.0,23326108
3.6,99.0,23326161
0.14,90.0,23326739
0.1,100.0,23340064
1.14,99.0,23340714
0.31,100.0,23343999
3.31,97.0,23352511
3.58,98.0,23353650
0.33,97.0,23353721
4.61,99.0,23354077
0.25,100.0,23358468
0.37,100.0,23359001
2.18,97.0,23359552
3.73,94.0,23371451
0.26,100.0,23411237
0.1,100.0,23419962
0.42,96.0,23421931
0.43,100.0,23431731
4.39,100.0,23433090
0.07,100.0,23437582
0.24,88.0,23449023
0.25,90.0,23452479
0.13,100.0,23453660
3.76,94.0,23453808
0.1,100.0,23466551
0.26,100.0,23470922
1.8,99.0,23474087
1.0,98.0,23476220
1.51,96.0,23479779
0.12,100.0,23480149
0.36,94.0,23504233
1.64,86.0,23521230
2.2,94.0,23521739
1.42,96.0,23522824
4.21,98.0,23522934
0.12,100.0,23524100
0.05,100.0,23524153
0.07,100.0,23524176
4.69,98.0,23527874
1.51,97.0,23538076
0.06,100.0,23543739
1.0,100.0,23545253
0.18,100.0,23545831
0.2,70.0,23545971
3.5,100.0,23550791
1.14,86.0,23551086
0.5,82.0,23551138
0.76,85.0,23551287
0.87,87.0,23551835
5.51,99.0,23567834
5.9,99.0,23568246
0.06,100.0,23581750
1.06,98.0,23583038
5.63,93.0,23583822
4.95,91.0,23584006
1.23,94.0,23598670
1.79,95.0,23599466
0.09,100.0,23611401
0.19,80.0,23611950
4.06,94.0,23613300
5.27,90.0,23615779
0.1,80.0,23629793
0.24,84.0,23630055
2.92,99.0,23632116
0.1,90.0,23634434
0.1,100.0,23634564
0.05,100.0,23634597
0.1,70.0,23634727
0.05,100.0,23634783
0.37,100.0,23667434
0.06,100.0,23669671
1.91,98.0,23671363
5.01,98.0,23672181
2.36,99.0,23681212
0.14,100.0,23681672
0.41,100.0,23684260
0.05,100.0,23684272
1.2,98.0,23684463
0.77,98.0,23684875
0.57,98.0,23685499
3.93,99.0,23685560
1.44,97.0,23686129
0.97,95.0,23686364
3.57,84.0,23698833
0.81,98.0,23699151
1.02,98.0,23700802
0.91,90.0,23705765
0.65,100.0,23711723
2.34,95.0,23711998
4.09,98.0,23712427
1.33,100.0,23714398
2.38,98.0,23732691
1.41,97.0,23733494
0.98,100.0,23746795
0.18,100.0,23749660
3.29,98.0,23751274
3.96,98.0,23753462
0.08,100.0,23761546
0.97,97.0,23763871
0.68,100.0,23773339
0.06,100.0,23788672
0.39,80.0,23789066
0.94,100.0,23794879
0.25,100.0,23803703
0.23,100.0,23804136
0.29,100.0,23805445
6.08,99.0,23805904
5.1,97.0,23813739
0.67,98.0,23821738
1.97,94.0,23825920
1.14,99.0,23827071
0.26,80.0,23827577
3.31,96.0,23830079
0.26,100.0,23839071
0.32,100.0,23854289
1.47,99.0,23860006
4.63,99.0,23860519
1.59,94.0,23861410
0.18,100.0,23874986
4.19,99.0,23881290
0.89,100.0,23882274
3.78,98.0,23883511
2.04,99.0,23883643
0.39,100.0,23884196
1.06,97.0,23884346
0.3,88.0,23897639
0.88,91.0,23900160
1.9,95.0,23905627
3.57,97.0,23907104
2.06,99.0,23914311
0.73,100.0,23922318
1.47,95.0,23922573
0.15,90.0,23922787
0.26,100.0,23924310
1.88,100.0,23924946
0.16,93.0,23941748
0.18,93.0,23941849
0.14,100.0,23942828
4.98,98.0,23946104
0.08,100.0,23960056
0.08,100.0,23960897
0.17,60.0,23963479
1.08,100.0,23963992
1.58,98.0,23964717
7.67,99.0,23973022
0.7,98.0,23973946
0.48,88.0,23979505
0.4,89.0,23979532
1.52,96.0,23990789
4.73,98.0,23993894
0.26,100.0,24000329
3.78,91.0,24000340
4.94,89.0,24013191
3.38,99.0,24013866
1.66,99.0,24021724
2.18,95.0,24022017
0.34,97.0,24034368
4.0,99.0,24036000
1.88,97.0,24041601
4.91,97.0,24043373
0.29,100.0,24043927
0.36,97.0,24045402
3.91,98.0,24063893
1.8,97.0,24065926
1.53,97.0,24066728
1.24,98.0,24066861
0.06,100.0,24080862
2.19,98.0,24082014
0.69,98.0,24083593
1.71,98.0,24084497
0.22,100.0,24086446
0.3,97.0,24087763
1.99,98.0,24099463
1.36,98.0,24099520
1.94,100.0,24104997
0.5,100.0,24116174
0.05,100.0,24120177
4.68,99.0,24129914
5.32,99.0,24137129
6.48,100.0,24149977
0.06,100.0,24159308
1.34,100.0,24162068
0.45,100.0,24162999
0.15,100.0,24163232
0.33,97.0,24163891
0.27,96.0,24177590
0.94,100.0,24181120
0.17,100.0,24182769
0.13,100.0,24182972
0.06,60.0,24183155
0.18,80.0,24183949
4.49,97.0,24224031
3.42,100.0,24227956
1.24,100.0,24230206
0.13,100.0,24233539
0.18,100.0,24247274
3.22,91.0,24274131
0.48,97.0,24285778
0.36,80.0,24304138
4.63,99.0,24309390
0.58,96.0,24329618
0.09,80.0,24334963
0.69,98.0,24337398
0.96,98.0,24352586
0.62,100.0,24352708
0.19,100.0,24353186
0.31,100.0,24353415
0.21,100.0,24353515
0.06,100.0,24354180
0.32,100.0,24354551
1.05,98.0,24354634
0.96,100.0,24354841
0.35,93.0,24354950
1.01,99.0,24355042
0.05,100.0,24355327
1.43,99.0,24357954
0.12,100.0,24359644
0.24,100.0,24359775
3.19,98.0,24361125
0.15,100.0,24370548
0.11,100.0,24371933
0.34,93.0,24375347
0.94,97.0,24375697
0.95,99.0,24375836
7.8,94.0,24376665
1.55,97.0,24379811
0.11,100.0,24390111
1.33,95.0,24412150
0.42,98.0,24412267
2.6,99.0,24412420
0.22,100.0,24424220
2.98,99.0,24427167
3.46,97.0,24449972
1.48,98.0,24453255
0.21,85.0,24455467
0.06,100.0,24465675
0.32,87.0,24468179
2.13,96.0,24471037
2.82,96.0,24474059
2.66,94.0,24474631
2.93,95.0,24474830
0.07,80.0,24475148
4.29,100.0,24489443
0.07,100.0,24490533
1.02,98.0,24492351
0.06,100.0,24497818
0.4,100.0,24499755
1.25,95.0,24499851
0.78,90.0,24502259
0.17,100.0,24513782
0.98,94.0,24526661
0.33,100.0,24538278
0.41,98.0,24539004
1.57,98.0,24542177
9.38,97.0,24559691
1.88,95.0,24580698
4.16,87.0,24595688
2.88,98.0,24599232
3.58,97.0,24600600
0.78,93.0,24604001
0.73,95.0,24605611
2.15,99.0,24631777
0.12,100.0,24648539
0.63,98.0,24650875
0.66,100.0,24651340
0.34,100.0,24651682
0.12,100.0,24651782
6.51,97.0,24654041
0.06,100.0,24654933
2.25,95.0,24657937
8.9,98.0,24670819
0.24,100.0,24676976
0.14,100.0,24678216
0.06,100.0,24678255
0.2,100.0,24678282
0.17,100.0,24678347
0.17,100.0,24678400
0.17,70.0,24678436
7.67,99.0,24680396
0.16,87.0,24698383
0.25,100.0,24722081
9.32,96.0,24736036
7.13,99.0,24749696
2.13,97.0,24754392
2.31,99.0,24755998
2.82,98.0,24758727
0.42,100.0,24760981
0.45,91.0,24770687
6.41,89.0,24777563
0.51,98.0,24780006
1.82,100.0,24780339
0.57,100.0,24782264
6.53,99.0,24782542
2.07,100.0,24793296
0.99,100.0,24799389
0.84,99.0,24805491
1.31,100.0,24828324
0.06,80.0,24836253
0.62,100.0,24853005
0.08,100.0,24853898
0.29,93.0,24865936
0.73,100.0,24866739
4.11,96.0,24890095
1.85,97.0,24896879
0.3,100.0,24916302
0.76,100.0,24917420
0.63,98.0,24940351
0.11,90.0,24944867
0.07,100.0,24960380
0.06,100.0,24960542
0.42,100.0,24964591
0.83,99.0,24967604
0.27,100.0,24968783
0.43,100.0,24970612
0.06,80.0,24971366
0.06,100.0,24971376
0.1,20.0,24992845
0.06,100.0,24994117
0.24,40.0,24994118
0.06,100.0,25014588
0.07,60.0,25027248
0.06,80.0,25034848
2.95,99.0,25058405
2.81,96.0,25058782
2.85,96.0,25058920
0.28,80.0,25098756
3.72,97.0,25100083
0.72,95.0,25106995
0.18,100.0,25107798
0.52,87.0,25109963
0.13,80.0,25137342
0.06,100.0,25137590
0.18,70.0,25139234
0.19,100.0,25167424
0.81,97.0,25171138
0.13,70.0,25189704
4.46,90.0,25209725
0.07,100.0,25210300
2.23,97.0,25213152
4.76,92.0,25229521
0.24,100.0,25234139
0.65,98.0,25237201
1.05,100.0,25260993
0.37,100.0,25265335
0.09,100.0,25279552
0.11,100.0,25281570
5.11,95.0,25291283
0.83,100.0,25298210
4.75,94.0,25318633
0.15,60.0,25323663
0.09,100.0,25324336
0.09,100.0,25324599
0.2,93.0,25354581
0.06,100.0,25355921
5.19,98.0,25356099
0.57,100.0,25356321
0.34,100.0,25356418
0.16,100.0,25356735
0.22,100.0,25367860
0.31,100.0,25368785
0.18,100.0,25368835
0.25,100.0,25380342
1.12,99.0,25402417
0.26,100.0,25402583
0.12,90.0,25405200
0.55,100.0,25407024
7.28,99.0,25419563
4.06,99.0,25432313
2.8,94.0,25432375
0.61,100.0,25432800
3.87,96.0,25434116
3.91,96.0,25434591
6.64,93.0,25443874
0.18,100.0,25447312
0.18,100.0,25447328
0.09,100.0,25447349
0.09,100.0,25449652
3.69,93.0,25459025
3.55,93.0,25459169
0.18,93.0,25480815
0.83,84.0,25485559
6.3,98.0,25511111
1.2,98.0,25511306
1.59,98.0,25518503
0.32,100.0,25545349
0.14,100.0,25547078
0.26,87.0,25547214
6.68,89.0,25547908
0.08,100.0,25554933
0.31,80.0,25584677
1.95,95.0,25592607
0.93,95.0,25621756
6.69,85.0,25634749
3.62,97.0,25679734
4.24,93.0,25679846
0.18,93.0,25724703
5.97,98.0,25728058
2.22,96.0,25730240
0.13,100.0,25741718
7.18,83.0,25749954
3.06,99.0,25776536
2.64,95.0,25779484
0.07,20.0,25780281
1.14,100.0,25786409
2.58,95.0,25798231
0.16,90.0,25801232
5.44,96.0,25808640
0.28,100.0,25814449
3.1,100.0,25815864
0.52,100.0,25841531
0.2,93.0,25841769
0.2,100.0,25842384
0.91,95.0,25842694
0.06,100.0,25842862
0.26,100.0,25843260
2.65,99.0,25843736
0.48,98.0,25845975
0.07,100.0,25864368
1.46,89.0,25866933
0.07,80.0,25868874
0.06,100.0,25869229
0.41,86.0,25869380
1.55,92.0,25869469
6.13,99.0,25870802
0.79,100.0,25871246
0.06,100.0,25907508
0.07,100.0,25912297
4.42,99.0,25915813
7.32,97.0,25919871
3.34,96.0,25921225
3.71,90.0,25921865
3.33,92.0,25944549
0.1,100.0,25945504
0.24,100.0,25948779
1.24,92.0,25950417
0.19,93.0,25952257
3.89,99.0,25975274
1.07,95.0,25976748
0.06,100.0,25983693
1.5,97.0,26004362
0.32,96.0,26008354
0.26,90.0,26012007
0.06,100.0,26027570
0.07,100.0,26029679
0.16,60.0,26032403
0.33,100.0,26033791
0.08,80.0,26035565
0.19,100.0,26040040
0.43,93.0,26053823
0.09,100.0,26053833
0.18,100.0,26053850
0.1,100.0,26055447
1.2,93.0,26055863
0.09,100.0,26066245
5.13,99.0,26084343
0.48,97.0,26084506
1.78,99.0,26095551
0.89,91.0,26099225
0.11,100.0,26104283
0.14,80.0,26104315
0.31,100.0,26104357
0.9,100.0,26111196
2.31,100.0,26157279
4.95,99.0,26162589
4.58,91.0,26169782
