minimum_nights,review_scores_rating,id
1,100.0,32702237
3,100.0,32702921
1,70.0,32703559
1,82.0,32703560
1,93.0,32703563
1,50.0,32703565
1,80.0,32703570
1,80.0,32703573
1,80.0,32703575
1,83.0,32703576
1,60.0,32703577
1,90.0,32703814
2,98.0,32712890
2,97.0,32716086
3,100.0,32716394
1,98.0,32716563
1,100.0,32717018
1,93.0,32717493
30,100.0,32717828
3,100.0,32723815
2,97.0,32724526
3,100.0,32725950
2,100.0,32726099
1,93.0,32727287
2,98.0,32727389
2,96.0,32728614
3,97.0,32740903
3,99.0,32744842
3,99.0,32745068
3,97.0,32746725
30,100.0,32747421
2,92.0,32747602
30,88.0,32750134
3,86.0,32762782
30,99.0,32770430
1,100.0,32780343
30,100.0,32783075
2,100.0,32786479
2,100.0,32788121
3,99.0,32789669
2,100.0,32792232
5,100.0,32793845
30,100.0,32795849
1,100.0,32812271
1,93.0,32813435
1,99.0,32822227
1,100.0,32823963
1,87.0,32824201
30,80.0,32842243
30,100.0,32845190
4,100.0,32847389
1,100.0,32861856
3,91.0,32866238
7,84.0,32867573
30,100.0,32869691
1,100.0,32870699
2,100.0,32871760
2,99.0,32872195
2,81.0,32872247
2,95.0,32872373
2,89.0,32872463
30,100.0,32872585
3,100.0,32891103
3,100.0,32891625
2,98.0,32896108
30,100.0,32898423
30,90.0,32903447
1,100.0,32920800
1,98.0,32921680
1,100.0,32921792
3,98.0,32926594
1,100.0,32941329
2,97.0,32941335
1,97.0,32945280
1,95.0,32945668
30,80.0,32945670
1,97.0,32962090
2,100.0,32965651
2,97.0,32966854
4,100.0,32983188
30,100.0,32984485
30,100.0,32989214
2,100.0,33015887
31,100.0,33017026
2,100.0,33021274
1,98.0,33021614
2,100.0,33021652
5,100.0,33023017
30,100.0,33023592
30,100.0,33050224
1,96.0,33069292
2,99.0,33078270
3,100.0,33079601
30,100.0,33079877
30,100.0,33083892
1,100.0,33091231
30,100.0,33115200
1,100.0,33132888
3,100.0,33133750
1,95.0,33134275
2,99.0,33135588
30,100.0,33137304
2,93.0,33141021
2,100.0,33161371
1,98.0,33166972
30,70.0,33172422
2,95.0,33172768
1,98.0,33185972
1,100.0,33193799
30,100.0,33197258
30,100.0,33198942
2,100.0,33199120
2,96.0,33224082
30,100.0,33224754
2,100.0,33241183
1,100.0,33254247
1,91.0,33256694
2,100.0,33271309
1,98.0,33272418
4,100.0,33275444
30,100.0,33289179
2,100.0,33292153
30,99.0,33310899
2,100.0,33311422
2,100.0,33316756
1,98.0,33346622
30,87.0,33364533
1,99.0,33365567
1,100.0,33368652
1,100.0,33370525
1,40.0,33370910
30,100.0,33372601
30,100.0,33400358
30,100.0,33400608
2,83.0,33400825
2,93.0,33400949
2,96.0,33401021
2,94.0,33405043
1,100.0,33407780
30,100.0,33420461
2,77.0,33420931
2,95.0,33421098
2,86.0,33421279
2,96.0,33421281
2,90.0,33421288
2,91.0,33421484
30,40.0,33425094
30,100.0,33431036
30,100.0,33451367
2,98.0,33452479
30,100.0,33453976
2,100.0,33457138
3,100.0,33489920
2,96.0,33493552
1,97.0,33495561
1,95.0,33516235
1,96.0,33517793
3,100.0,33521977
1,96.0,33526719
30,80.0,33528153
30,90.0,33528203
30,90.0,33528248
4,98.0,33528893
1,97.0,33530603
30,100.0,33531752
30,100.0,33533171
1,96.0,33534825
3,100.0,33551880
30,100.0,33561856
30,100.0,33587968
2,94.0,33608260
2,99.0,33608274
30,100.0,33636813
4,100.0,33642479
1,97.0,33644460
3,100.0,33662613
1,99.0,33667375
2,100.0,33687369
5,100.0,33691185
4,100.0,33692799
30,100.0,33704566
30,93.0,33713266
6,100.0,33715114
3,100.0,33747836
2,99.0,33773572
30,100.0,33777255
1,88.0,33781225
30,100.0,33781414
2,87.0,33783113
4,100.0,33783996
30,100.0,33784880
2,95.0,33810861
30,100.0,33830929
30,100.0,33836677
1,91.0,33850678
30,93.0,33863188
2,98.0,33873677
2,100.0,33883208
2,100.0,33884975
2,99.0,33900698
30,100.0,33932253
30,100.0,33935404
1,82.0,33942157
2,98.0,33943537
30,60.0,33962150
1,86.0,33969322
1,60.0,33969945
1,90.0,33970015
1,60.0,33970080
1,100.0,33970108
1,100.0,33975653
1,86.0,33991821
1,87.0,33992126
1,88.0,33992162
1,90.0,33992583
1,78.0,33992760
30,100.0,33992962
2,98.0,33999573
30,100.0,34004538
3,99.0,34018349
2,99.0,34020025
31,100.0,34021917
30,80.0,34023143
30,40.0,34023324
2,99.0,34024828
30,100.0,34059897
1,100.0,34063116
1,92.0,34065657
2,100.0,34066697
1,100.0,34081671
1,100.0,34087400
2,96.0,34092239
2,87.0,34093549
2,96.0,34097339
30,100.0,34118135
3,92.0,34118405
3,99.0,34120816
30,100.0,34123156
30,60.0,34125621
30,100.0,34127900
2,100.0,34127928
3,100.0,34129010
30,93.0,34129571
30,100.0,34144769
2,83.0,34155649
30,100.0,34171989
1,80.0,34178005
30,100.0,34179551
30,100.0,34180111
1,95.0,34180218
1,77.0,34180221
2,100.0,34181981
4,100.0,34200885
30,60.0,34203714
30,100.0,34205792
1,85.0,34208181
30,90.0,34209228
32,100.0,34223791
2,100.0,34227689
2,98.0,34228117
1,100.0,34228309
3,92.0,34234091
3,97.0,34246050
3,99.0,34247471
30,100.0,34251904
3,97.0,34253243
1,100.0,34287664
1,100.0,34287875
30,80.0,34289989
2,98.0,34306965
2,100.0,34313204
30,100.0,34343963
2,97.0,34345807
30,100.0,34361868
3,95.0,34372749
2,100.0,34383907
3,95.0,34394047
30,100.0,34412659
30,100.0,34416403
30,100.0,34417651
30,90.0,34417750
30,90.0,34417861
90,100.0,34423592
5,90.0,34424480
3,100.0,34446936
30,80.0,34447005
30,100.0,34450438
30,100.0,34468735
2,95.0,34470646
2,99.0,34477166
1,100.0,34479889
2,100.0,34514224
2,98.0,34517652
30,80.0,34533200
30,80.0,34543342
30,100.0,34543729
30,100.0,34543798
1,87.0,34571307
1,80.0,34571357
1,95.0,34571406
2,90.0,34575298
1,88.0,34575673
2,100.0,34601638
5,92.0,34602830
1,97.0,34606745
1,96.0,34607614
1,100.0,34620219
30,100.0,34624749
4,100.0,34626588
2,99.0,34629201
2,92.0,34642889
5,100.0,34644631
1,99.0,34646493
1,99.0,34656053
1,100.0,34656516
30,80.0,34675926
30,60.0,34676653
2,99.0,34683132
1,99.0,34684071
2,100.0,34688624
2,98.0,34693459
2,100.0,34697298
1,100.0,34709052
1,100.0,34714583
2,99.0,34723923
2,99.0,34750018
1,95.0,34751463
2,100.0,34756884
1,100.0,34781352
2,96.0,34785227
7,93.0,34785290
2,100.0,34789865
30,100.0,34791979
1,91.0,34836860
2,98.0,34854887
2,94.0,34856831
3,100.0,34865780
2,96.0,34866364
2,96.0,34867880
1,93.0,34868915
2,99.0,34901719
30,100.0,34902361
3,100.0,34903588
1,97.0,34906463
3,100.0,34923571
3,100.0,34923698
3,100.0,34931166
3,100.0,34931183
3,100.0,34932707
1,98.0,34937940
1,99.0,34946905
30,90.0,34977530
30,100.0,34978114
1,100.0,34979203
30,100.0,34981775
2,97.0,35009359
30,100.0,35042200
1,93.0,35044888
30,93.0,35058339
1,97.0,35082335
1,100.0,35085928
1,93.0,35086181
1,98.0,35091842
1,98.0,35091972
1,100.0,35092431
1,90.0,35093206
1,94.0,35125616
1,98.0,35126491
2,100.0,35132748
31,100.0,35133338
30,100.0,35160958
30,100.0,35167871
1,100.0,35194508
2,100.0,35195369
1,100.0,35195793
30,100.0,35224081
30,60.0,35232457
2,100.0,35238492
1,100.0,35254451
1,100.0,35254514
30,80.0,35257934
2,99.0,35263886
30,60.0,35264079
30,40.0,35264180
30,80.0,35264270
30,80.0,35264386
4,80.0,35283778
1,99.0,35285492
1,90.0,35286195
1,97.0,35291911
5,100.0,35294298
4,100.0,35308634
3,96.0,35312287
2,100.0,35314471
1,100.0,35340000
30,100.0,35342756
2,97.0,35343196
30,100.0,35346074
30,100.0,35347062
4,100.0,35351379
30,100.0,35355371
3,100.0,35358504
7,90.0,35376420
2,93.0,35377995
2,97.0,35378273
2,98.0,35378291
1,98.0,35387067
1,96.0,35389707
30,80.0,35429022
3,100.0,35429693
1,100.0,35446595
1,100.0,35447067
30,100.0,35466895
1,98.0,35472694
1,80.0,35493661
1,100.0,35494419
2,93.0,35496627
2,99.0,35512958
31,100.0,35514635
1,99.0,35516989
3,99.0,35517015
30,100.0,35518741
3,100.0,35524367
30,100.0,35543186
3,100.0,35548494
31,90.0,35610787
30,80.0,35612808
30,90.0,35615829
30,80.0,35618208
2,84.0,35623604
30,100.0,35634903
1,87.0,35642179
1,60.0,35642877
30,90.0,35643928
30,100.0,35644591
2,100.0,35646279
7,100.0,35649475
30,100.0,35651959
30,100.0,35652385
30,100.0,35653985
30,80.0,35655138
30,60.0,35655221
1,98.0,35674827
2,98.0,35686836
7,92.0,35691437
3,96.0,35710003
3,98.0,35710065
30,100.0,35713580
2,98.0,35719221
3,100.0,35719561
2,100.0,35734767
1,98.0,35738807
1,97.0,35770427
30,100.0,35772054
30,100.0,35772427
1,100.0,35773104
1,98.0,35773458
30,100.0,35773749
2,100.0,35806612
1,95.0,35809668
30,100.0,35826414
2,100.0,35831737
3,93.0,35831888
2,100.0,35831992
30,100.0,35832211
3,97.0,35840351
3,98.0,35840489
30,100.0,35840538
2,90.0,35843505
2,79.0,35845417
3,99.0,35848747
1,96.0,35874111
1,100.0,35874925
5,100.0,35878510
30,100.0,35885886
3,85.0,35910410
1,98.0,35911250
30,100.0,35916856
30,100.0,35917180
1,94.0,35917405
2,89.0,35918450
30,100.0,35938695
1,20.0,35939097
7,67.0,35944209
3,100.0,35944237
2,100.0,35945149
2,100.0,35945227
1,91.0,35946193
30,99.0,36001435
2,100.0,36004708
1,84.0,36005275
2,97.0,36007807
1,98.0,36029332
30,100.0,36030775
30,100.0,36036453
30,100.0,36036473
30,100.0,36041860
30,100.0,36054521
30,100.0,36065422
2,98.0,36078299
2,99.0,36079270
2,100.0,36081917
2,95.0,36082731
2,100.0,36114132
3,100.0,36115280
2,100.0,36116529
30,100.0,36116560
2,99.0,36118946
7,91.0,36139589
1,100.0,36140148
7,88.0,36140875
1,100.0,36145208
1,100.0,36145715
1,96.0,36157346
2,100.0,36177146
1,100.0,36177982
2,100.0,36179298
30,100.0,36184844
1,80.0,36203342
30,100.0,36204474
2,97.0,36205230
2,100.0,36211035
2,100.0,36237384
30,100.0,36271304
3,96.0,36276809
30,100.0,36280429
2,95.0,36315852
30,98.0,36318212
2,99.0,36320034
2,97.0,36324523
7,100.0,36353842
32,60.0,36386261
3,95.0,36388791
32,87.0,36393006
32,83.0,36393250
2,100.0,36407360
1,100.0,36420256
30,100.0,36421517
30,100.0,36422989
30,100.0,36424858
3,97.0,36447351
2,96.0,36448103
1,100.0,36451745
4,100.0,36456649
30,100.0,36481975
3,100.0,36489116
2,95.0,36491460
1,100.0,36519291
32,84.0,36521693
30,100.0,36524556
30,80.0,36524618
1,100.0,36532979
2,100.0,36556453
2,100.0,36560687
1,93.0,36563471
30,100.0,36565301
1,100.0,36599786
2,97.0,36601074
2,100.0,36603528
3,100.0,36635428
30,100.0,36638413
30,80.0,36638830
3,100.0,36668286
32,100.0,36670177
2,97.0,36675265
2,100.0,36676914
30,99.0,36679939
2,100.0,36683638
2,89.0,36700536
2,92.0,36703566
1,95.0,36758738
30,100.0,36778591
29,100.0,36782619
2,95.0,36793605
2,99.0,36804819
1,100.0,36810369
2,100.0,36813449
30,80.0,36824232
2,100.0,36844711
3,100.0,36906544
2,96.0,36923382
1,88.0,36928741
1,90.0,36928742
1,100.0,36942634
30,100.0,36944925
2,100.0,36945601
30,60.0,36974763
30,100.0,36974960
1,100.0,36975617
30,100.0,36977648
2,100.0,37007856
3,100.0,37048608
2,100.0,37049589
30,100.0,37061732
30,100.0,37093943
30,100.0,37119006
2,98.0,37119683
1,100.0,37155033
2,100.0,37156484
2,100.0,37180404
2,100.0,37180796
1,99.0,37183606
20,80.0,37218803
30,100.0,37219622
4,100.0,37220516
3,100.0,37220787
1,96.0,37255527
30,100.0,37292501
30,100.0,37298929
1,90.0,37306363
1,100.0,37330195
1,100.0,37330492
1,96.0,37337295
1,95.0,37353923
1,93.0,37355102
1,100.0,37356246
1,100.0,37365546
1,100.0,37376500
1,100.0,37390486
2,90.0,37396539
1,94.0,37398706
1,99.0,37427876
2,100.0,37457424
2,97.0,37468410
2,98.0,37494196
30,100.0,37495611
2,100.0,37524100
1,93.0,37524923
1,80.0,37526031
1,100.0,37526279
2,100.0,37529706
2,100.0,37530012
1,98.0,37530698
1,96.0,37537162
2,98.0,37538105
2,94.0,37538145
1,97.0,37541997
1,100.0,37552176
2,100.0,37557184
3,100.0,37567624
30,93.0,37572680
30,100.0,37574993
32,60.0,37593970
1,100.0,37604044
1,99.0,37604966
1,91.0,37624397
2,100.0,37631315
1,100.0,37643092
1,100.0,37643165
30,100.0,37655682
30,100.0,37660315
1,100.0,37663203
1,100.0,37682554
1,98.0,37684875
1,100.0,37686023
2,100.0,37686196
2,96.0,37686665
30,80.0,37686716
2,96.0,37691208
30,100.0,37691579
1,87.0,37713178
2,97.0,37713870
1,97.0,37718230
2,100.0,37719665
1,84.0,37720305
1,72.0,37720513
1,87.0,37720648
1,85.0,37720938
1,83.0,37721016
1,100.0,37747950
2,92.0,37748833
2,100.0,37783256
1,100.0,37803147
1,80.0,37808720
2,100.0,37808908
1,82.0,37810980
1,83.0,37812035
3,100.0,37814244
1,96.0,37818851
3,92.0,37831419
30,100.0,37831558
3,100.0,37831938
1,95.0,37859160
2,100.0,37860137
30,100.0,37860231
30,100.0,37860629
1,86.0,37861286
1,99.0,37864340
1,80.0,37867895
3,100.0,37881130
1,100.0,37881402
30,100.0,37883662
1,96.0,37884138
1,86.0,37884380
2,100.0,37886014
1,96.0,37887010
30,100.0,37904794
2,96.0,37908588
1,99.0,37913196
2,100.0,37933277
2,100.0,37933847
2,96.0,37938371
6,100.0,37946020
2,100.0,37949720
30,100.0,37965290
1,80.0,37971611
1,74.0,37971722
1,100.0,37972197
2,80.0,37973490
1,100.0,37978128
1,89.0,37979788
32,80.0,37994895
1,100.0,38012425
2,100.0,38025800
2,100.0,38026321
1,77.0,38028792
1,100.0,38029743
1,98.0,38030016
30,100.0,38047237
4,80.0,38051944
2,100.0,38061693
2,95.0,38095194
3,100.0,38100637
1,76.0,38107361
3,100.0,38127804
1,96.0,38129278
30,100.0,38129977
2,100.0,38152019
2,100.0,38156455
1,95.0,38158914
2,100.0,38167638
2,100.0,38213383
30,100.0,38214311
30,100.0,38215107
2,100.0,38219317
2,98.0,38220055
1,94.0,38266030
1,98.0,38287564
3,100.0,38305157
3,100.0,38317894
1,100.0,38320462
31,100.0,38324195
2,98.0,38325176
1,87.0,38327380
30,60.0,38329898
3,100.0,38333196
1,100.0,38346769
2,100.0,38359440
30,100.0,38363453
30,100.0,38364752
1,88.0,38381478
31,20.0,38383906
2,96.0,38384398
2,100.0,38406252
5,100.0,38416451
1,90.0,38420941
4,100.0,38430549
30,100.0,38431650
1,100.0,38438823
1,93.0,38451552
3,100.0,38452578
4,100.0,38462395
1,89.0,38465742
1,89.0,38473075
30,100.0,38484901
1,85.0,38486895
30,100.0,38496745
3,88.0,38516955
4,100.0,38517603
2,100.0,38519017
2,93.0,38523419
30,60.0,38526194
1,96.0,38549454
2,89.0,38554609
2,56.0,38554706
2,88.0,38554836
1,96.0,38556299
1,100.0,38557230
3,95.0,38574990
2,97.0,38579914
2,98.0,38580725
1,98.0,38581242
2,93.0,38581569
2,100.0,38584753
1,100.0,38586329
3,98.0,38586865
3,88.0,38586866
1,99.0,38598210
2,100.0,38620015
4,100.0,38620020
4,100.0,38621753
1,100.0,38624328
1,100.0,38628412
2,98.0,38630128
1,98.0,38637498
2,100.0,38642777
1,97.0,38645193
2,98.0,38666051
4,100.0,38667612
1,98.0,38672882
30,100.0,38675099
1,93.0,38675661
2,100.0,38699317
1,67.0,38702397
3,100.0,38703237
3,100.0,38704573
3,100.0,38705769
2,100.0,38726789
30,100.0,38731565
1,92.0,38735463
1,100.0,38759520
1,100.0,38782076
2,100.0,38794038
1,94.0,38795847
2,100.0,38798041
2,80.0,38799959
1,94.0,38804506
1,96.0,38815628
2,100.0,38819934
3,100.0,38822604
30,100.0,38827458
1,100.0,38850031
5,100.0,38854631
3,100.0,38880830
1,100.0,38884411
1,96.0,38902474
30,100.0,38915404
4,97.0,38930864
1,90.0,38939140
2,100.0,38955191
1,98.0,38961739
2,98.0,38977592
30,70.0,38979741
1,96.0,38979868
1,99.0,38984642
1,100.0,38985258
4,100.0,39022371
7,100.0,39029808
1,100.0,39030612
5,100.0,39036633
1,99.0,39059847
30,80.0,39077547
1,90.0,39086465
2,100.0,39106572
2,90.0,39108917
2,97.0,39132725
2,100.0,39133017
5,100.0,39150663
1,100.0,39168294
2,93.0,39225180
3,40.0,39229487
1,100.0,39248204
1,97.0,39253135
30,100.0,39275317
1,96.0,39279113
2,100.0,39298655
1,100.0,39318212
2,100.0,39318438
2,100.0,39335839
3,100.0,39335903
2,98.0,39337552
3,100.0,39340543
1,100.0,39343373
3,100.0,39344682
2,100.0,39398345
1,100.0,39410017
2,96.0,39413362
2,100.0,39422632
1,90.0,39423252
1,100.0,39424458
1,100.0,39424579
30,60.0,39462898
1,90.0,39465652
1,100.0,39468574
1,100.0,39471532
1,100.0,39487901
2,100.0,39488743
2,100.0,39500883
1,100.0,39501384
4,100.0,39501766
2,100.0,39502886
4,100.0,39504368
3,100.0,39533902
1,93.0,39538536
2,100.0,39539309
3,100.0,39557732
3,100.0,39557863
1,100.0,39563720
2,100.0,39564822
1,100.0,39565594
1,100.0,39590879
1,100.0,39590881
2,100.0,39592863
2,100.0,39607026
2,100.0,39609551
1,87.0,39611927
1,100.0,39623442
2,90.0,39630149
2,87.0,39632322
1,96.0,39632562
2,100.0,39652916
7,100.0,39653265
5,100.0,39654300
2,100.0,39698501
2,80.0,39700867
1,100.0,39701363
2,100.0,39702316
1,100.0,39703986
1,87.0,39704725
1,97.0,39724134
1,100.0,39727113
2,92.0,39727955
2,100.0,39729672
4,100.0,39734262
2,100.0,39734802
1,100.0,39753773
2,100.0,39772640
2,97.0,39773063
2,100.0,39835235
1,96.0,39843449
30,100.0,39870669
1,100.0,39875067
3,100.0,39875180
1,100.0,39896249
2,100.0,39922039
2,100.0,39943137
2,60.0,39945766
1,100.0,39952962
1,100.0,39964120
1,95.0,39969068
1,100.0,39969765
3,100.0,39975657
2,90.0,39987814
1,88.0,40013857
2,100.0,40013970
2,100.0,40015534
1,100.0,40015561
1,100.0,40042488
1,100.0,40059665
1,95.0,40066910
1,100.0,40067364
2,93.0,40086523
4,100.0,40089644
1,100.0,40092032
1,100.0,40110511
1,100.0,40110982
1,100.0,40111278
1,100.0,40112442
1,100.0,40112457
1,100.0,40112466
2,100.0,40112888
2,100.0,40115216
2,100.0,40118113
2,80.0,40140173
1,100.0,40157599
2,100.0,40240210
2,100.0,40268500
1,100.0,40473258
