price,guests_included,review_scores_rating,id
$250.00,1,100.0,15393846
$90.00,2,93.0,15394942
$199.00,2,98.0,15400940
$149.00,1,95.0,15401372
$110.00,1,98.0,15408863
$800.00,1,99.0,15409616
$107.00,1,84.0,15412358
$150.00,3,94.0,15432669
$149.00,1,95.0,15434462
$239.00,1,100.0,15446815
$80.00,1,98.0,15453636
$299.00,3,93.0,15468915
$62.00,1,98.0,15469891
$69.00,1,100.0,15470223
$66.00,1,95.0,15471195
$85.00,1,96.0,15471316
$66.00,1,98.0,15471757
$68.00,1,98.0,15472181
$131.00,2,97.0,15478431
$740.00,6,100.0,15484215
$617.00,4,98.0,15486470
$500.00,1,100.0,15504145
$60.00,1,100.0,15511739
$450.00,1,98.0,15512995
$82.00,1,100.0,15521441
$82.00,1,93.0,15523355
$120.00,2,100.0,15549498
$225.00,1,100.0,15550123
$299.00,3,100.0,15560650
$89.00,1,94.0,15564777
$285.00,1,95.0,15567704
$300.00,6,100.0,15579505
$140.00,1,94.0,15583185
$165.00,1,99.0,15591362
$59.00,1,100.0,15602145
$70.00,1,100.0,15603927
$62.00,1,94.0,15605090
$250.00,2,100.0,15613006
$196.00,1,80.0,15619426
$400.00,1,100.0,15621583
$119.00,1,99.0,15633213
$75.00,1,96.0,15641829
$650.00,1,100.0,15643873
$105.00,4,70.0,15662354
$135.00,2,99.0,15662917
$295.00,3,92.0,15664146
$116.00,1,100.0,15675279
$90.00,1,94.0,15675657
$90.00,1,92.0,15675790
$90.00,1,87.0,15675892
$87.00,1,70.0,15677325
$65.00,1,80.0,15702583
$170.00,1,97.0,15705696
$110.00,3,100.0,15708231
$205.00,1,91.0,15716518
$249.00,1,98.0,15717561
$118.00,1,80.0,15718115
$200.00,1,97.0,15722690
$153.00,1,70.0,15732801
$500.00,2,100.0,15733592
$119.00,1,100.0,15734872
$55.00,1,100.0,15743600
$274.00,1,99.0,15759935
$75.00,1,60.0,15769037
$65.00,1,87.0,15769128
$65.00,1,88.0,15769324
$375.00,8,97.0,15770116
$250.00,1,100.0,15776727
$449.00,1,100.0,15785104
$90.00,1,83.0,15792140
$85.00,1,94.0,15806021
$220.00,2,98.0,15812013
$100.00,1,99.0,15822076
$350.00,4,93.0,15824294
$125.00,1,100.0,15830044
$100.00,1,97.0,15832358
$750.00,1,95.0,15834994
$280.00,7,99.0,15835438
$83.00,2,95.0,15843007
$295.00,6,96.0,15843930
$170.00,2,99.0,15849484
$290.00,1,98.0,15855837
$375.00,1,98.0,15860350
$99.00,1,99.0,15860884
$499.00,1,99.0,15860973
$194.00,1,84.0,15870673
$295.00,5,100.0,15871266
$60.00,1,84.0,15873231
$376.00,6,99.0,15876545
$100.00,1,99.0,15888446
$50.00,1,97.0,15901364
$200.00,1,100.0,15901668
$50.00,1,95.0,15901845
$120.00,1,99.0,15903424
$59.00,1,87.0,15904098
$200.00,2,100.0,15911270
$72.00,1,98.0,15911997
$33.00,1,97.0,15916432
$33.00,1,97.0,15916933
$135.00,1,90.0,15920878
$125.00,2,99.0,15929798
$90.00,1,95.0,15938330
$55.00,2,96.0,15939264
$55.00,1,88.0,15939487
$560.00,1,98.0,15957623
$49.00,1,85.0,15957963
$239.00,1,100.0,15970624
$147.00,2,97.0,15985008
$165.00,1,100.0,15999597
$130.00,1,100.0,15999931
$267.00,1,100.0,16004169
$165.00,1,100.0,16013094
$140.00,1,100.0,16016803
$133.00,1,99.0,16017966
$240.00,2,99.0,16018565
$69.00,1,100.0,16026556
$160.00,2,99.0,16043093
$70.00,1,89.0,16051031
$150.00,2,100.0,16052484
$595.00,6,96.0,16052656
$159.00,1,98.0,16055131
$250.00,1,100.0,16058262
$85.00,1,100.0,16066598
$189.00,4,99.0,16068425
$93.00,1,93.0,16068498
$90.00,1,99.0,16073408
$700.00,9,100.0,16073836
$100.00,2,97.0,16079346
$210.00,1,100.0,16082636
$109.00,1,86.0,16086843
$450.00,1,96.0,16088064
$120.00,1,99.0,16089156
$40.00,1,98.0,16125990
$270.00,4,99.0,16134193
$103.00,1,100.0,16137002
$499.00,2,100.0,16160696
$321.00,1,100.0,16162370
$232.00,1,100.0,16162542
$109.00,1,86.0,16162625
$283.00,1,93.0,16162763
$209.00,1,93.0,16162846
$274.00,1,100.0,16163092
$250.00,2,99.0,16173016
$147.00,2,85.0,16176101
$295.00,1,100.0,16178483
$185.00,1,100.0,16178751
$100.00,1,98.0,16179065
$120.00,1,99.0,16179580
$150.00,1,100.0,16180470
$88.00,1,99.0,16190202
$33.00,1,96.0,16191041
$575.00,4,73.0,16202104
$150.00,2,99.0,16204265
$130.00,1,83.0,16205967
$130.00,1,100.0,16206116
$50.00,1,90.0,16206151
$355.00,1,99.0,16208102
$160.00,4,96.0,16208487
$80.00,3,91.0,16219958
$109.00,1,87.0,16228848
$80.00,1,98.0,16230722
$150.00,1,95.0,16241036
$156.00,2,94.0,16242493
$225.00,1,97.0,16242929
$159.00,1,99.0,16244433
$99.00,1,88.0,16255081
$327.00,6,94.0,16256179
$165.00,2,95.0,16256385
$121.00,1,60.0,16257289
$250.00,4,96.0,16274869
$150.00,3,95.0,16287044
$32.00,1,87.0,16297383
$120.00,2,95.0,16305055
$50.00,1,100.0,16312844
$250.00,1,95.0,16324639
$350.00,4,99.0,16326624
$350.00,6,97.0,16330378
$99.00,2,97.0,16331804
$150.00,1,98.0,16335125
$200.00,1,99.0,16336481
$209.00,4,99.0,16336782
$650.00,1,95.0,16348139
$180.00,1,98.0,16351934
$400.00,4,99.0,16352294
$75.00,2,97.0,16362304
$33.00,1,93.0,16379931
$90.00,1,95.0,16383490
$50.00,1,92.0,16393469
$53.00,1,93.0,16394300
$317.00,1,100.0,16394610
$217.00,1,90.0,16394806
$275.00,1,100.0,16406043
$100.00,2,95.0,16406118
$150.00,2,97.0,16407735
$1000.00,6,96.0,16416050
$79.00,1,88.0,16426353
$301.00,4,92.0,16427484
$157.00,1,96.0,16435615
$200.00,1,99.0,16441272
$100.00,2,93.0,16442951
$99.00,1,95.0,16443034
$130.00,1,80.0,16452355
$155.00,2,100.0,16454916
$72.00,1,99.0,16456337
$40.00,1,80.0,16469515
$150.00,1,98.0,16488124
$225.00,1,94.0,16490343
$67.00,1,95.0,16497229
$250.00,3,99.0,16516337
$495.00,10,100.0,16519220
$69.00,1,93.0,16529602
$750.00,1,100.0,16532410
$245.00,1,99.0,16535678
$56.00,1,96.0,16542790
$115.00,4,88.0,16553684
$69.00,2,91.0,16556338
$125.00,1,100.0,16560870
$250.00,2,95.0,16569308
$114.00,1,100.0,16570444
$120.00,1,97.0,16570521
$45.00,1,93.0,16570808
$116.00,1,99.0,16572187
$189.00,1,90.0,16587632
$699.00,7,100.0,16602539
$200.00,4,91.0,16604785
$165.00,2,97.0,16649876
$87.00,1,98.0,16652268
$175.00,4,100.0,16653287
$89.00,1,100.0,16661176
$70.00,1,96.0,16678379
$255.00,6,100.0,16679374
$195.00,2,96.0,16688334
$150.00,2,100.0,16690768
$123.00,2,98.0,16700935
$119.00,1,96.0,16706877
$595.00,6,96.0,16707105
$175.00,1,99.0,16710475
$133.00,1,94.0,16721946
$185.00,1,99.0,16737908
$120.00,2,97.0,16742943
$128.00,1,100.0,16757454
$59.00,1,92.0,16778737
$61.00,1,95.0,16779057
$139.00,2,88.0,16779078
$58.00,1,98.0,16797018
$130.00,3,99.0,16824774
$90.00,2,98.0,16831471
$120.00,1,90.0,16839850
$90.00,1,100.0,16839867
$189.00,2,99.0,16844534
$234.00,1,95.0,16845067
$350.00,6,100.0,16855762
$130.00,2,93.0,16858141
$199.00,1,96.0,16859985
$124.00,1,90.0,16868984
$80.00,1,99.0,16872797
$250.00,2,97.0,16896129
$125.00,1,98.0,16897188
$150.00,1,98.0,16897598
$299.00,1,99.0,16900525
$140.00,1,100.0,16909548
$97.00,1,96.0,16910795
$97.00,1,100.0,16913294
$105.00,1,100.0,16933050
$107.00,2,92.0,16933274
$107.00,1,88.0,16944002
$295.00,4,99.0,16944675
$70.00,1,87.0,16972383
$329.00,4,98.0,16975571
$133.00,1,96.0,16987679
$117.00,1,94.0,17010389
$119.00,2,81.0,17011295
$115.00,1,91.0,17016281
$88.00,1,99.0,17016637
$148.00,1,97.0,17029166
$70.00,1,84.0,17041687
$70.00,1,88.0,17042239
$125.00,1,97.0,17097361
$75.00,1,85.0,17107439
$186.00,1,100.0,17120944
$75.00,1,81.0,17120964
$119.00,2,85.0,17139721
$238.00,4,96.0,17157954
$225.00,1,99.0,17159806
$300.00,4,100.0,17172552
$60.00,1,100.0,17188701
$160.00,1,95.0,17191322
$110.00,1,91.0,17192720
$75.00,1,100.0,17207000
$65.00,1,100.0,17222332
$113.00,1,99.0,17222602
$145.00,3,96.0,17225268
$35.00,1,87.0,17237462
$39.00,1,84.0,17237843
$39.00,1,84.0,17237993
$33.00,1,90.0,17238534
$100.00,1,98.0,17254515
$87.00,1,89.0,17267153
$152.00,2,94.0,17269133
$140.00,1,98.0,17271591
$450.00,1,98.0,17281042
$220.00,4,95.0,17285258
$100.00,1,100.0,17287731
$180.00,2,99.0,17288451
$825.00,6,100.0,17288739
$100.00,2,93.0,17301015
$167.00,4,96.0,17301795
$140.00,2,99.0,17305040
$132.00,3,99.0,17318005
$100.00,1,94.0,17343208
$50.00,1,95.0,17344333
$75.00,1,98.0,17346342
$150.00,1,90.0,17367074
$250.00,2,99.0,17369805
$32.00,1,96.0,17371171
$259.00,2,99.0,17382326
$128.00,1,90.0,17402726
$200.00,1,99.0,17405370
$127.00,1,100.0,17408466
$139.00,1,97.0,17408793
$116.00,1,93.0,17419327
$105.00,1,92.0,17419803
$100.00,1,98.0,17420087
$100.00,2,97.0,17421876
$150.00,1,99.0,17424816
$130.00,1,100.0,17430696
$100.00,1,94.0,17433075
$498.00,1,100.0,17433218
$1000.00,1,100.0,17434603
$140.00,1,99.0,17434665
$209.00,2,94.0,17438541
$175.00,2,100.0,17444930
$375.00,1,99.0,17444964
$60.00,1,94.0,17445405
$200.00,2,99.0,17461924
$250.00,4,100.0,17474556
$50.00,1,96.0,17478285
$500.00,1,100.0,17482888
$145.00,4,97.0,17501002
$70.00,1,91.0,17516202
$250.00,5,100.0,17530579
$400.00,3,100.0,17533305
$36.00,1,98.0,17534666
$160.00,2,93.0,17534690
$200.00,1,100.0,17543317
$32.00,1,96.0,17543814
$60.00,1,98.0,17551632
$150.00,1,100.0,17574138
$61.00,1,96.0,17576074
$275.00,5,100.0,17585689
$200.00,2,99.0,17585947
$154.00,2,99.0,17587530
$99.00,1,100.0,17592480
$200.00,1,100.0,17593967
$199.00,4,85.0,17606766
$55.00,1,94.0,17622881
$125.00,2,90.0,17624633
$299.00,4,97.0,17624771
$70.00,1,90.0,17626514
$400.00,1,99.0,17626598
$76.00,1,80.0,17626794
$76.00,1,100.0,17626853
$76.00,1,100.0,17626927
$118.00,3,98.0,17642091
$169.00,1,99.0,17650333
$60.00,1,97.0,17651619
$150.00,2,100.0,17651864
$92.00,1,97.0,17652643
$200.00,4,97.0,17670655
$183.00,4,99.0,17680468
$335.00,2,100.0,17695233
$90.00,1,95.0,17696905
$174.00,1,100.0,17714209
$110.00,2,70.0,17716381
$95.00,1,89.0,17717979
$77.00,4,96.0,17718199
$200.00,1,94.0,17721392
$80.00,1,97.0,17722015
$65.00,2,100.0,17723975
$50.00,1,96.0,17731097
$238.00,1,90.0,17731924
$121.00,2,93.0,17734527
$65.00,1,99.0,17753503
$190.00,1,95.0,17764085
$100.00,1,94.0,17767353
$100.00,1,92.0,17767863
$62.00,1,96.0,17775284
$260.00,1,98.0,17778664
$75.00,1,85.0,17794706
$75.00,1,83.0,17794741
$75.00,1,91.0,17794777
$75.00,1,85.0,17794830
$73.00,1,87.0,17794868
$250.00,2,91.0,17795712
$225.00,6,89.0,17806044
$32.00,1,60.0,17807479
$110.00,1,99.0,17809833
$85.00,2,96.0,17811571
$80.00,1,99.0,17812931
$400.00,1,100.0,17813890
$95.00,2,100.0,17826404
$150.00,2,94.0,17833058
$203.00,1,100.0,17841504
$187.00,1,80.0,17847179
$180.00,1,80.0,17847395
$122.00,1,93.0,17863225
$300.00,1,100.0,17879769
$80.00,1,98.0,17925808
$100.00,1,99.0,17931634
$100.00,1,92.0,17944621
$85.00,1,100.0,17958677
$200.00,1,99.0,17965243
$155.00,1,99.0,17973795
$600.00,4,99.0,17977925
$164.00,2,99.0,17979286
$62.00,1,100.0,17979299
$59.00,1,100.0,17979358
$172.00,2,99.0,17982304
$80.00,1,97.0,17991554
$98.00,1,91.0,18012201
$98.00,1,92.0,18012893
$120.00,1,80.0,18021096
$169.00,2,100.0,18022892
$55.00,1,100.0,18026441
$47.00,1,93.0,18026458
$675.00,6,99.0,18037180
$227.00,1,100.0,18041391
$60.00,1,100.0,18059324
$95.00,1,98.0,18061892
$118.00,1,70.0,18063530
$59.00,1,100.0,18069283
$990.00,1,100.0,18077642
$140.00,1,100.0,18079104
$300.00,5,90.0,18088837
$100.00,3,85.0,18094329
$56.00,1,80.0,18107460
$149.00,1,98.0,18107901
$56.00,1,100.0,18108225
$163.00,1,100.0,18109983
$250.00,1,90.0,18110019
$75.00,1,93.0,18111498
$189.00,1,100.0,18120600
$235.00,2,97.0,18122830
$105.00,2,97.0,18123274
$56.00,1,100.0,18125930
$69.00,1,94.0,18126981
$225.00,1,100.0,18139592
$130.00,2,97.0,18140914
$68.00,1,85.0,18152314
$150.00,2,99.0,18156135
$56.00,1,100.0,18173968
$149.00,1,98.0,18184143
$100.00,2,100.0,18195108
$189.00,1,97.0,18204951
$166.00,2,98.0,18209966
$425.00,1,93.0,18212346
$150.00,1,98.0,18221524
$200.00,2,98.0,18231981
$155.00,1,97.0,18238265
$299.00,1,87.0,18242785
$172.00,3,90.0,18274764
$65.00,1,94.0,18286171
$174.00,1,100.0,18311350
$150.00,1,98.0,18314694
$300.00,6,95.0,18329172
$395.00,6,100.0,18331809
$134.00,1,100.0,18333674
$83.00,1,90.0,18343676
$600.00,8,100.0,18345958
$139.00,1,96.0,18346141
$35.00,1,85.0,18348152
$100.00,1,91.0,18349074
$200.00,2,97.0,18350373
$225.00,2,97.0,18350662
$65.00,1,50.0,18355851
$250.00,1,100.0,18359884
$250.00,4,96.0,18374124
$135.00,2,99.0,18391536
$193.00,1,100.0,18395555
$180.00,1,98.0,18396762
$150.00,3,98.0,18397875
$195.00,1,90.0,18431209
$450.00,4,99.0,18431597
$150.00,2,97.0,18449966
$175.00,2,98.0,18450146
$269.00,3,100.0,18450289
$56.00,1,100.0,18458541
$350.00,1,100.0,18459919
$1800.00,3,95.0,18463004
$250.00,2,100.0,18464444
$350.00,1,93.0,18470412
$350.00,1,100.0,18471072
$350.00,1,80.0,18472576
$350.00,1,100.0,18473036
$171.00,1,100.0,18473152
$350.00,1,100.0,18475014
$389.00,1,97.0,18488036
$190.00,1,80.0,18488066
$192.00,1,90.0,18492236
$147.00,1,80.0,18492603
$169.00,1,92.0,18492721
$62.00,1,70.0,18492773
$1080.00,7,100.0,18504951
$185.00,2,95.0,18507365
$75.00,1,99.0,18507951
$55.00,1,92.0,18527258
$200.00,5,98.0,18528858
$348.00,6,99.0,18529703
$45.00,1,98.0,18546459
$125.00,1,97.0,18548006
$140.00,2,100.0,18549735
$150.00,1,99.0,18550910
$180.00,2,100.0,18562272
$120.00,2,97.0,18567266
$136.00,1,99.0,18567743
$175.00,3,95.0,18582383
$58.00,1,97.0,18584924
$78.00,2,95.0,18587279
$175.00,1,94.0,18593394
$100.00,1,95.0,18596420
$98.00,1,99.0,18602265
$60.00,2,100.0,18612680
$189.00,1,99.0,18615032
$68.00,1,98.0,18639196
$170.00,2,99.0,18653408
$295.00,2,100.0,18656003
$265.00,1,98.0,18669935
$400.00,1,97.0,18672688
$108.00,1,98.0,18672833
$400.00,1,99.0,18675661
$70.00,1,100.0,18690689
$101.00,1,80.0,18705363
$123.00,1,90.0,18705911
$154.00,1,100.0,18705941
$10.00,2,100.0,18718406
$150.00,1,93.0,18732664
$200.00,1,98.0,18737830
$101.00,2,98.0,18739271
$945.00,4,100.0,18753198
$140.00,4,97.0,18754189
$345.00,1,93.0,18757463
$195.00,2,99.0,18757990
$76.00,1,98.0,18765944
$85.00,1,99.0,18767723
$200.00,1,100.0,18771028
$174.00,1,80.0,18773934
$110.00,1,99.0,18775188
$200.00,1,87.0,18776764
$225.00,3,92.0,18777731
$145.00,1,84.0,18778187
$195.00,1,99.0,18780199
$95.00,1,98.0,18785944
$90.00,1,96.0,18794629
$100.00,3,99.0,18804992
$340.00,3,100.0,18805854
$145.00,2,96.0,18806185
$100.00,2,98.0,18809842
$125.00,2,99.0,18810290
$179.00,3,97.0,18810325
$88.00,1,99.0,18827284
$195.00,1,100.0,18828466
$70.00,1,94.0,18838484
$65.00,1,100.0,18840775
$77.00,1,97.0,18841477
$250.00,1,96.0,18850359
$595.00,6,99.0,18851429
$100.00,1,100.0,18853563
$290.00,1,93.0,18856637
$99.00,1,100.0,18856887
$60.00,1,97.0,18858375
$235.00,6,96.0,18860057
$100.00,4,100.0,18871091
$95.00,4,97.0,18873472
$250.00,4,99.0,18873809
$80.00,1,96.0,18874472
$144.00,1,100.0,18874655
$1800.00,9,100.0,18878564
$600.00,5,97.0,18893442
$125.00,1,99.0,18898768
$250.00,1,98.0,18900978
$195.00,2,99.0,18916029
$112.00,1,99.0,18916321
$76.00,2,98.0,18928482
$217.00,1,95.0,18928857
$150.00,1,98.0,18931048
$99.00,1,96.0,18960282
$300.00,2,98.0,18960888
$990.00,6,99.0,18971467
$450.00,2,100.0,18974834
$199.00,2,100.0,18981477
$140.00,2,94.0,18999934
$50.00,1,95.0,19014320
$389.00,1,98.0,19014669
$145.00,2,99.0,19015884
$175.00,1,100.0,19020382
$121.00,1,87.0,19023994
$485.00,1,100.0,19035683
$65.00,1,70.0,19038261
$169.00,4,93.0,19039703
$189.00,1,97.0,19050152
$65.00,1,100.0,19050680
$102.00,2,100.0,19055239
$85.00,1,98.0,19073405
$120.00,1,97.0,19086077
$200.00,2,100.0,19100435
$175.00,3,96.0,19101632
$250.00,2,100.0,19105532
$130.00,1,100.0,19119633
$80.00,1,100.0,19121342
$349.00,1,94.0,19123620
$275.00,1,99.0,19140351
$225.00,4,93.0,19150623
$75.00,1,80.0,19159660
$75.00,2,93.0,19160639
$390.00,6,95.0,19160891
$400.00,1,100.0,19163190
$109.00,1,94.0,19175066
$200.00,4,60.0,19178420
$1100.00,1,100.0,19180151
$99.00,2,100.0,19180222
$134.00,3,100.0,19185162
$80.00,2,97.0,19194530
$60.00,1,80.0,19206648
$105.00,1,99.0,19227069
$180.00,4,99.0,19228248
$82.00,1,97.0,19228919
$85.00,1,98.0,19229358
$235.00,1,98.0,19236728
$235.00,1,99.0,19236730
$259.00,4,100.0,19240799
$85.00,1,98.0,19265072
$169.00,1,97.0,19270270
$135.00,1,97.0,19273465
$65.00,1,99.0,19285250
$100.00,1,99.0,19292950
$175.00,1,96.0,19304903
$140.00,4,96.0,19307356
$164.00,1,100.0,19311418
$350.00,4,96.0,19315635
$58.00,1,87.0,19315898
$75.00,1,98.0,19316565
$45.00,1,100.0,19316721
$200.00,1,99.0,19328446
$99.00,1,96.0,19329448
$110.00,2,100.0,19331975
$450.00,1,97.0,19332338
$300.00,4,100.0,19348868
$90.00,1,98.0,19363609
$80.00,1,98.0,19364007
$280.00,4,100.0,19365066
$69.00,1,93.0,19368789
$450.00,3,100.0,19388714
$65.00,1,100.0,19403989
$335.00,2,98.0,19404355
$75.00,1,99.0,19404978
$165.00,1,99.0,19407065
$140.00,2,97.0,19407153
$70.00,1,99.0,19412179
$89.00,1,99.0,19413966
$149.00,1,97.0,19416317
$140.00,4,100.0,19416382
$70.00,1,97.0,19416507
$150.00,1,92.0,19417708
$57.00,1,100.0,19419133
$149.00,1,97.0,19437156
$40.00,2,99.0,19459929
$99.00,1,100.0,19475051
$39.00,2,92.0,19476963
$95.00,1,98.0,19478755
$65.00,2,99.0,19491887
$325.00,2,99.0,19499099
$600.00,2,100.0,19504960
$175.00,1,100.0,19506419
$125.00,1,95.0,19527133
$75.00,1,93.0,19546859
$120.00,1,98.0,19564659
$150.00,2,98.0,19570849
$250.00,5,98.0,19570882
$60.00,1,100.0,19572542
$65.00,1,77.0,19573415
$37.00,1,80.0,19586208
$450.00,5,98.0,19588004
$150.00,4,96.0,19596257
$49.00,1,60.0,19611889
$61.00,1,100.0,19612051
$85.00,1,96.0,19626323
$65.00,2,97.0,19644702
$145.00,2,95.0,19658833
$162.00,1,100.0,19659835
$105.00,1,100.0,19680922
$650.00,1,100.0,19694250
$101.00,2,96.0,19704114
$348.00,2,100.0,19721174
$410.00,1,100.0,19721472
$300.00,4,97.0,19721524
$450.00,8,97.0,19745324
$325.00,2,97.0,19753187
$250.00,1,95.0,19780176
$140.00,2,80.0,19782416
$129.00,1,97.0,19808052
$90.00,1,92.0,19808652
$150.00,1,98.0,19810694
$50.00,1,75.0,19813532
$150.00,2,96.0,19813606
$255.00,2,100.0,19813728
$999.00,2,95.0,19824550
$700.00,1,93.0,19827064
$89.00,1,93.0,19827923
$81.00,1,75.0,19829202
$280.00,2,99.0,19830610
$66.00,1,91.0,19844253
$45.00,1,92.0,19849615
$225.00,1,95.0,19849866
$275.00,3,94.0,19872447
$121.00,2,94.0,19877901
$180.00,2,89.0,19891811
$300.00,4,95.0,19892991
$70.00,2,85.0,19894058
$80.00,1,80.0,19904931
$249.00,1,97.0,19907178
$180.00,1,100.0,19914814
$188.00,2,100.0,19922726
$100.00,1,100.0,19924936
$400.00,4,96.0,19933216
$164.00,1,100.0,19934941
$395.00,1,100.0,19946179
$195.00,1,100.0,19946354
$221.00,4,91.0,19949380
$275.00,1,99.0,19950230
$90.00,2,94.0,19954872
$125.00,1,100.0,19979690
$40.00,1,93.0,20002089
$43.00,1,100.0,20002459
$60.00,1,93.0,20002651
$250.00,1,100.0,20024608
$80.00,2,93.0,20059569
$120.00,2,90.0,20070540
$69.00,1,70.0,20072374
$185.00,1,84.0,20074013
$144.00,2,100.0,20087573
$485.00,1,97.0,20093004
$220.00,2,100.0,20096735
$42.00,1,90.0,20121178
$42.00,1,87.0,20121182
$69.00,1,87.0,20121980
$66.00,1,80.0,20121985
$445.00,1,98.0,20122070
$275.00,1,99.0,20149972
$90.00,1,97.0,20154622
$299.00,5,99.0,20155597
$150.00,1,100.0,20155822
$59.00,1,97.0,20167050
$99.00,1,100.0,20167369
$135.00,2,99.0,20169868
$90.00,2,90.0,20173537
$233.00,4,100.0,20194233
$280.00,2,99.0,20195883
$111.00,1,98.0,20217846
$136.00,1,100.0,20230882
$73.00,2,94.0,20256864
$73.00,2,93.0,20257107
$99.00,2,98.0,20257125
$125.00,1,94.0,20258481
$100.00,2,99.0,20267540
$125.00,1,98.0,20269012
$275.00,2,100.0,20269251
$100.00,1,94.0,20269328
$300.00,1,90.0,20279076
$130.00,1,100.0,20281663
$99.00,2,88.0,20286716
$96.00,1,100.0,20286823
$125.00,2,92.0,20286868
$100.00,1,94.0,20287325
$150.00,1,91.0,20302991
$680.00,1,99.0,20305889
$275.00,2,100.0,20311264
$148.00,1,100.0,20321045
$10.00,1,100.0,20331337
$0.00,1,96.0,20331804
$59.00,1,90.0,20335923
$225.00,2,100.0,20361588
$215.00,1,100.0,20361695
$225.00,4,94.0,20364980
$70.00,2,86.0,20365435
$59.00,1,89.0,20365447
$70.00,1,99.0,20367610
$40.00,1,98.0,20367796
$50.00,2,97.0,20367880
$50.00,2,96.0,20368086
$295.00,1,98.0,20386464
$50.00,2,95.0,20388193
$135.00,2,98.0,20393341
$145.00,1,95.0,20397022
$180.00,2,98.0,20399118
$120.00,1,95.0,20408154
$500.00,4,100.0,20408951
$96.00,2,97.0,20424404
$100.00,2,97.0,20424542
$150.00,1,100.0,20424773
$195.00,1,98.0,20425693
$127.00,2,97.0,20425974
$97.00,1,99.0,20426651
$145.00,2,100.0,20426652
$80.00,1,93.0,20439767
$80.00,1,91.0,20440309
$260.00,8,98.0,20444584
$400.00,1,99.0,20450156
$200.00,6,97.0,20460402
$28.00,1,100.0,20473642
$299.00,4,95.0,20478011
$97.00,1,100.0,20488889
$195.00,1,100.0,20500854
$129.00,2,96.0,20501065
$250.00,1,100.0,20501268
$87.00,1,98.0,20505903
$155.00,1,87.0,20522974
$65.00,1,100.0,20541727
$64.00,1,100.0,20542337
$100.00,1,99.0,20543892
$165.00,1,95.0,20563658
$148.00,2,100.0,20573374
$80.00,1,96.0,20575733
$200.00,1,99.0,20591785
$65.00,1,96.0,20608059
$61.00,1,60.0,20614522
$468.00,1,100.0,20620600
$64.00,1,98.0,20635045
$260.00,6,95.0,20635517
$225.00,1,100.0,20637303
$90.00,1,99.0,20641131
$500.00,4,97.0,20649513
$120.00,1,91.0,20652741
$100.00,1,98.0,20654216
$265.00,1,97.0,20663782
$299.00,2,95.0,20676931
$125.00,1,91.0,20681294
$150.00,1,99.0,20695687
$140.00,2,97.0,20696391
$119.00,1,98.0,20696918
$44.00,1,40.0,20698881
$144.00,2,100.0,20704455
$150.00,2,98.0,20712310
$320.00,4,98.0,20720492
$105.00,1,100.0,20722412
$270.00,2,100.0,20725043
$95.00,1,98.0,20739989
$165.00,2,98.0,20744113
$260.00,8,91.0,20744996
$350.00,6,100.0,20745195
$130.00,2,100.0,20746223
$125.00,2,97.0,20750046
$349.00,1,95.0,20750111
$99.00,1,97.0,20761833
$360.00,5,99.0,20762414
$298.00,6,96.0,20765941
$1495.00,9,100.0,20768833
$92.00,2,97.0,20772598
$151.00,2,97.0,20776056
$270.00,2,99.0,20799337
$125.00,2,99.0,20803354
$300.00,1,94.0,20805606
$69.00,1,98.0,20813007
$90.00,1,97.0,20814139
$125.00,2,93.0,20837529
$340.00,4,100.0,20847212
$85.00,2,91.0,20852099
$185.00,4,83.0,20852769
$250.00,4,98.0,20857268
$72.00,1,85.0,20870768
$125.00,1,100.0,20873868
$695.00,1,90.0,20873957
$147.00,2,97.0,20885900
$69.00,1,94.0,20888699
$73.00,2,100.0,20899777
$240.00,1,100.0,20903277
$250.00,1,100.0,20905918
$80.00,2,93.0,20906522
$65.00,1,98.0,20931156
$195.00,2,99.0,20933318
$78.00,1,93.0,20957462
$45.00,1,87.0,20957480
$365.00,4,98.0,20967325
$130.00,1,99.0,20979534
$125.00,1,96.0,20981346
$175.00,1,98.0,20983732
$195.00,1,60.0,20990167
$138.00,2,97.0,20994570
$500.00,4,98.0,21000319
$125.00,2,99.0,21005685
$149.00,2,96.0,21010862
$216.00,3,99.0,21011508
$131.00,1,80.0,21011550
$70.00,1,100.0,21024486
$100.00,1,93.0,21026079
$50.00,1,95.0,21026891
$50.00,1,97.0,21026964
$450.00,5,100.0,21028058
$179.00,4,97.0,21028247
$48.00,1,92.0,21028485
$71.00,2,98.0,21045694
$204.00,2,98.0,21047729
$799.00,1,100.0,21054696
$75.00,2,98.0,21057777
$355.00,1,99.0,21057963
$130.00,2,96.0,21058406
$135.00,2,96.0,21068061
$159.00,2,96.0,21070256
$250.00,8,100.0,21075660
$350.00,1,100.0,21079302
$125.00,1,100.0,21079469
$119.00,1,98.0,21082676
$198.00,1,95.0,21099478
$88.00,1,93.0,21110366
$89.00,1,100.0,21111066
$125.00,1,99.0,21111630
$199.00,1,100.0,21112601
$345.00,4,100.0,21113012
$155.00,1,99.0,21113266
$600.00,4,99.0,21120542
$199.00,1,94.0,21122475
$110.00,1,95.0,21122731
$199.00,1,92.0,21123508
$175.00,2,98.0,21125429
$100.00,1,99.0,21126147
$125.00,1,100.0,21128620
$168.00,2,99.0,21136811
$100.00,1,100.0,21136997
$225.00,2,100.0,21151791
$100.00,2,98.0,21161595
$500.00,1,100.0,21161939
$199.00,1,100.0,21163876
