host_is_superhost,review_scores_rating,id
t,99.0,32770430
t,100.0,32780343
f,100.0,32783075
t,100.0,32786479
t,100.0,32788121
t,99.0,32789669
t,100.0,32792232
f,100.0,32793845
t,100.0,32795849
f,100.0,32812271
f,93.0,32813435
t,99.0,32822227
t,100.0,32823963
f,87.0,32824201
f,80.0,32842243
f,100.0,32845190
t,100.0,32847389
t,100.0,32861856
f,91.0,32866238
f,84.0,32867573
f,100.0,32869691
t,100.0,32870699
t,100.0,32871760
f,99.0,32872195
f,81.0,32872247
f,95.0,32872373
f,89.0,32872463
t,100.0,32872585
f,100.0,32891103
t,100.0,32891625
t,98.0,32896108
f,100.0,32898423
t,90.0,32903447
t,100.0,32920800
t,98.0,32921680
t,100.0,32921792
t,98.0,32926594
t,100.0,32941329
f,97.0,32941335
f,97.0,32945280
f,95.0,32945668
f,80.0,32945670
t,97.0,32962090
t,100.0,32965651
f,97.0,32966854
t,100.0,32983188
f,100.0,32984485
t,100.0,32989214
t,100.0,33015887
f,100.0,33017026
t,100.0,33021274
t,98.0,33021614
t,100.0,33021652
f,100.0,33023017
f,100.0,33023592
f,100.0,33050224
t,96.0,33069292
t,99.0,33078270
f,100.0,33079601
f,100.0,33079877
f,100.0,33083892
t,100.0,33091231
f,100.0,33115200
f,100.0,33132888
f,100.0,33133750
f,95.0,33134275
t,99.0,33135588
t,100.0,33137304
t,93.0,33141021
t,100.0,33161371
t,98.0,33166972
f,70.0,33172422
t,95.0,33172768
t,98.0,33185972
f,100.0,33193799
f,100.0,33197258
t,100.0,33198942
f,100.0,33199120
t,96.0,33224082
t,100.0,33224754
f,100.0,33241183
t,100.0,33254247
f,91.0,33256694
t,100.0,33271309
t,98.0,33272418
f,100.0,33275444
f,100.0,33289179
f,100.0,33292153
t,99.0,33310899
f,100.0,33311422
t,100.0,33316756
t,98.0,33346622
f,87.0,33364533
t,99.0,33365567
f,100.0,33368652
f,100.0,33370525
f,40.0,33370910
t,100.0,33372601
f,100.0,33400358
t,100.0,33400608
f,83.0,33400825
f,93.0,33400949
f,96.0,33401021
t,94.0,33405043
t,100.0,33407780
t,100.0,33420461
f,77.0,33420931
f,95.0,33421098
f,86.0,33421279
f,96.0,33421281
f,90.0,33421288
f,91.0,33421484
f,40.0,33425094
f,100.0,33431036
t,100.0,33451367
t,98.0,33452479
t,100.0,33453976
t,100.0,33457138
t,100.0,33489920
f,96.0,33493552
f,97.0,33495561
t,96.0,33517793
t,100.0,33521977
f,96.0,33526719
f,80.0,33528153
f,90.0,33528203
f,90.0,33528248
t,98.0,33528893
t,97.0,33530603
t,100.0,33531752
f,100.0,33533171
f,96.0,33534825
t,100.0,33551880
f,100.0,33561856
t,100.0,33587968
t,94.0,33608260
t,99.0,33608274
f,100.0,33636813
f,100.0,33642479
t,97.0,33644460
f,100.0,33662613
t,99.0,33667375
t,100.0,33687369
f,100.0,33691185
t,100.0,33692799
f,100.0,33704566
t,93.0,33713266
t,100.0,33715114
t,100.0,33747836
t,99.0,33773572
t,100.0,33777255
f,88.0,33781225
t,100.0,33781414
f,87.0,33783113
f,100.0,33783996
f,100.0,33784880
f,95.0,33810861
t,100.0,33830929
f,100.0,33836677
f,91.0,33850678
f,93.0,33863188
f,98.0,33873677
f,100.0,33883208
t,100.0,33884975
t,99.0,33900698
f,100.0,33932253
f,100.0,33935404
f,82.0,33942157
t,98.0,33943537
t,60.0,33962150
f,86.0,33969322
f,60.0,33969945
f,90.0,33970015
f,60.0,33970080
f,100.0,33970108
t,100.0,33975653
f,86.0,33991821
f,87.0,33992126
f,88.0,33992162
f,90.0,33992583
f,78.0,33992760
t,100.0,33992962
t,98.0,33999573
f,100.0,34004538
f,99.0,34018349
t,99.0,34020025
f,100.0,34021917
f,80.0,34023143
f,40.0,34023324
t,99.0,34024828
f,100.0,34059897
t,100.0,34063116
f,92.0,34065657
t,100.0,34066697
f,100.0,34081671
t,100.0,34087400
t,96.0,34092239
f,87.0,34093549
t,96.0,34097339
t,100.0,34118135
f,92.0,34118405
t,99.0,34120816
t,100.0,34123156
f,60.0,34125621
f,100.0,34127900
f,100.0,34127928
t,100.0,34129010
f,93.0,34129571
f,100.0,34144769
f,83.0,34155649
t,100.0,34171989
f,80.0,34178005
t,100.0,34179551
f,100.0,34180111
f,95.0,34180218
f,77.0,34180221
t,100.0,34181981
f,100.0,34200885
f,60.0,34203714
f,100.0,34205792
f,85.0,34208181
t,90.0,34209228
f,100.0,34223791
f,100.0,34227689
t,98.0,34228117
f,100.0,34228309
f,92.0,34234091
f,97.0,34246050
t,99.0,34247471
t,100.0,34251904
f,97.0,34253243
f,100.0,34287664
t,100.0,34287875
f,80.0,34289989
f,98.0,34306965
f,100.0,34313204
f,100.0,34343963
t,97.0,34345807
t,100.0,34361868
t,95.0,34372749
t,100.0,34383907
t,95.0,34394047
f,100.0,34412659
f,100.0,34416403
f,100.0,34417651
f,90.0,34417750
f,90.0,34417861
f,90.0,34424480
f,100.0,34446936
f,80.0,34447005
f,100.0,34450438
f,100.0,34468735
f,95.0,34470646
t,99.0,34477166
f,100.0,34479889
f,100.0,34514224
t,98.0,34517652
f,80.0,34533200
f,80.0,34543342
f,100.0,34543729
f,100.0,34543798
f,87.0,34571307
f,80.0,34571357
f,95.0,34571406
f,90.0,34575298
f,88.0,34575673
t,100.0,34601638
f,92.0,34602830
t,97.0,34606745
t,96.0,34607614
t,100.0,34620219
f,100.0,34624749
f,100.0,34626588
t,99.0,34629201
t,92.0,34642889
f,100.0,34644631
t,99.0,34646493
t,99.0,34656053
t,100.0,34656516
f,80.0,34675926
f,60.0,34676653
t,99.0,34683132
t,99.0,34684071
t,100.0,34688624
t,98.0,34693459
t,100.0,34697298
t,100.0,34709052
f,100.0,34714583
t,99.0,34723923
t,99.0,34750018
t,95.0,34751463
t,100.0,34756884
t,100.0,34781352
t,96.0,34785227
f,93.0,34785290
f,100.0,34789865
t,100.0,34791979
f,91.0,34836860
t,98.0,34854887
t,94.0,34856831
t,100.0,34865780
t,96.0,34866364
t,96.0,34867880
f,93.0,34868915
t,99.0,34901719
f,100.0,34902361
t,100.0,34903588
f,97.0,34906463
f,100.0,34923571
f,100.0,34923698
f,100.0,34931166
f,100.0,34931183
t,100.0,34932707
t,98.0,34937940
t,99.0,34946905
f,90.0,34977530
t,100.0,34978114
f,100.0,34979203
t,100.0,34981775
t,97.0,35009359
f,100.0,35042200
f,93.0,35044888
f,93.0,35058339
f,97.0,35082335
f,100.0,35085928
f,93.0,35086181
f,98.0,35091842
f,98.0,35091972
f,100.0,35092431
f,90.0,35093206
f,94.0,35125616
t,98.0,35126491
t,100.0,35132748
t,100.0,35133338
f,100.0,35160958
f,100.0,35167871
f,100.0,35194508
t,100.0,35195369
t,100.0,35195793
f,100.0,35224081
f,60.0,35232457
t,100.0,35238492
t,100.0,35254451
t,100.0,35254514
f,80.0,35257934
t,99.0,35263886
f,60.0,35264079
f,40.0,35264180
f,80.0,35264270
f,80.0,35264386
f,80.0,35283778
f,99.0,35285492
f,90.0,35286195
t,97.0,35291911
t,100.0,35294298
t,100.0,35308634
t,96.0,35312287
f,100.0,35314471
f,100.0,35340000
t,100.0,35342756
t,97.0,35343196
t,100.0,35346074
t,100.0,35347062
f,100.0,35351379
f,100.0,35355371
f,100.0,35358504
f,90.0,35376420
t,93.0,35377995
f,97.0,35378273
t,98.0,35378291
f,98.0,35387067
t,96.0,35389707
f,80.0,35429022
t,100.0,35429693
t,100.0,35446595
t,100.0,35447067
t,100.0,35466895
t,98.0,35472694
f,80.0,35493661
f,100.0,35494419
f,93.0,35496627
f,99.0,35512958
t,100.0,35514635
t,99.0,35516989
t,99.0,35517015
f,100.0,35518741
t,100.0,35524367
t,100.0,35543186
f,100.0,35548494
f,90.0,35610787
f,80.0,35612808
f,90.0,35615829
f,80.0,35618208
f,84.0,35623604
f,100.0,35634903
f,87.0,35642179
f,60.0,35642877
t,90.0,35643928
f,100.0,35644591
t,100.0,35646279
f,100.0,35649475
t,100.0,35651959
t,100.0,35652385
t,100.0,35653985
t,80.0,35655138
t,60.0,35655221
t,98.0,35674827
f,98.0,35686836
f,92.0,35691437
t,96.0,35710003
t,98.0,35710065
f,100.0,35713580
t,98.0,35719221
t,100.0,35719561
f,100.0,35734767
f,98.0,35738807
t,97.0,35770427
t,100.0,35772054
t,100.0,35772427
t,100.0,35773104
t,98.0,35773458
f,100.0,35773749
t,100.0,35806612
f,95.0,35809668
f,100.0,35826414
t,100.0,35831737
f,93.0,35831888
t,100.0,35831992
f,100.0,35832211
t,97.0,35840351
t,98.0,35840489
f,100.0,35840538
f,90.0,35843505
f,79.0,35845417
t,99.0,35848747
t,96.0,35874111
f,100.0,35874925
f,100.0,35878510
t,100.0,35885886
f,85.0,35910410
t,98.0,35911250
t,100.0,35916856
t,100.0,35917180
t,94.0,35917405
f,89.0,35918450
f,100.0,35938695
f,20.0,35939097
f,67.0,35944209
f,100.0,35944237
f,100.0,35945149
t,100.0,35945227
f,91.0,35946193
t,99.0,36001435
f,100.0,36004708
f,84.0,36005275
f,97.0,36007807
f,98.0,36029332
f,100.0,36030775
t,100.0,36036453
t,100.0,36036473
f,100.0,36041860
f,100.0,36054521
t,100.0,36065422
t,98.0,36078299
t,99.0,36079270
t,100.0,36081917
t,95.0,36082731
f,100.0,36114132
t,100.0,36115280
t,100.0,36116529
t,100.0,36116560
t,99.0,36118946
f,91.0,36139589
f,100.0,36140148
f,88.0,36140875
t,100.0,36145208
f,100.0,36145715
t,96.0,36157346
f,100.0,36177146
f,100.0,36177982
t,100.0,36179298
f,100.0,36184844
f,80.0,36203342
f,100.0,36204474
t,97.0,36205230
f,100.0,36211035
f,100.0,36237384
f,100.0,36271304
t,96.0,36276809
f,100.0,36280429
f,95.0,36315852
t,98.0,36318212
t,99.0,36320034
f,97.0,36324523
f,100.0,36353842
f,60.0,36386261
f,95.0,36388791
f,87.0,36393006
f,83.0,36393250
f,100.0,36407360
t,100.0,36420256
f,100.0,36421517
t,100.0,36422989
t,100.0,36424858
f,97.0,36447351
t,96.0,36448103
f,100.0,36451745
f,100.0,36456649
t,100.0,36481975
t,100.0,36489116
t,95.0,36491460
f,100.0,36519291
f,84.0,36521693
f,100.0,36524556
f,80.0,36524618
f,100.0,36532979
t,100.0,36556453
f,100.0,36560687
f,93.0,36563471
f,100.0,36565301
t,100.0,36599786
t,97.0,36601074
f,100.0,36603528
f,100.0,36635428
t,100.0,36638413
f,80.0,36638830
t,100.0,36668286
f,100.0,36670177
t,97.0,36675265
f,100.0,36676914
t,99.0,36679939
f,100.0,36683638
f,89.0,36700536
f,92.0,36703566
t,95.0,36758738
f,100.0,36778591
f,100.0,36782619
f,95.0,36793605
t,99.0,36804819
f,100.0,36810369
f,100.0,36813449
f,80.0,36824232
t,100.0,36844711
f,100.0,36906544
f,96.0,36923382
f,88.0,36928741
f,90.0,36928742
t,100.0,36942634
f,100.0,36944925
t,100.0,36945601
t,60.0,36974763
t,100.0,36974960
f,100.0,36975617
f,100.0,36977648
f,100.0,37007856
f,100.0,37048608
f,100.0,37049589
f,100.0,37061732
f,100.0,37093943
f,100.0,37119006
f,98.0,37119683
t,100.0,37155033
f,100.0,37156484
f,100.0,37180404
t,100.0,37180796
t,99.0,37183606
f,80.0,37218803
f,100.0,37219622
f,100.0,37220516
f,100.0,37220787
f,96.0,37255527
t,100.0,37292501
f,100.0,37298929
f,90.0,37306363
f,100.0,37330195
t,100.0,37330492
f,96.0,37337295
f,95.0,37353923
f,93.0,37355102
f,100.0,37356246
t,100.0,37365546
t,100.0,37376500
t,100.0,37390486
f,90.0,37396539
f,94.0,37398706
t,99.0,37427876
f,100.0,37457424
t,97.0,37468410
t,98.0,37494196
t,100.0,37495611
t,100.0,37524100
t,93.0,37524923
f,80.0,37526031
f,100.0,37526279
t,100.0,37529706
t,100.0,37530012
t,98.0,37530698
f,96.0,37537162
t,98.0,37538105
f,94.0,37538145
f,97.0,37541997
t,100.0,37552176
f,100.0,37557184
f,100.0,37567624
t,93.0,37572680
f,100.0,37574993
f,60.0,37593970
f,100.0,37604044
t,99.0,37604966
f,91.0,37624397
f,100.0,37631315
t,100.0,37643092
t,100.0,37643165
t,100.0,37655682
t,100.0,37660315
t,100.0,37663203
f,100.0,37682554
t,98.0,37684875
t,100.0,37686023
f,100.0,37686196
f,96.0,37686665
f,80.0,37686716
t,96.0,37691208
f,100.0,37691579
f,87.0,37713178
t,97.0,37713870
t,97.0,37718230
f,100.0,37719665
f,84.0,37720305
f,72.0,37720513
f,87.0,37720648
f,85.0,37720938
f,83.0,37721016
f,100.0,37747950
f,92.0,37748833
t,100.0,37783256
f,100.0,37803147
f,80.0,37808720
f,100.0,37808908
f,82.0,37810980
f,83.0,37812035
f,100.0,37814244
t,96.0,37818851
t,92.0,37831419
t,100.0,37831558
t,100.0,37831938
f,95.0,37859160
f,100.0,37860137
t,100.0,37860231
t,100.0,37860629
f,86.0,37861286
t,99.0,37864340
f,80.0,37867895
f,100.0,37881130
f,100.0,37881402
f,100.0,37883662
t,96.0,37884138
f,86.0,37884380
f,100.0,37886014
f,96.0,37887010
f,100.0,37904794
f,96.0,37908588
f,99.0,37913196
t,100.0,37933277
t,100.0,37933847
t,96.0,37938371
f,100.0,37946020
f,100.0,37949720
f,100.0,37965290
f,80.0,37971611
f,74.0,37971722
f,100.0,37972197
f,80.0,37973490
t,100.0,37978128
t,89.0,37979788
f,80.0,37994895
t,100.0,38012425
f,100.0,38025800
f,100.0,38026321
f,77.0,38028792
t,100.0,38029743
t,98.0,38030016
f,100.0,38047237
t,80.0,38051944
f,100.0,38061693
f,95.0,38095194
f,100.0,38100637
f,76.0,38107361
f,100.0,38127804
f,96.0,38129278
f,100.0,38129977
f,100.0,38152019
f,100.0,38156455
t,95.0,38158914
f,100.0,38167638
t,100.0,38213383
f,100.0,38214311
f,100.0,38215107
f,100.0,38219317
f,98.0,38220055
f,94.0,38266030
f,98.0,38287564
f,100.0,38305157
t,100.0,38317894
f,100.0,38320462
f,100.0,38324195
f,98.0,38325176
f,87.0,38327380
f,100.0,38333196
f,100.0,38346769
f,100.0,38359440
f,100.0,38363453
f,100.0,38364752
f,88.0,38381478
f,20.0,38383906
f,96.0,38384398
f,100.0,38406252
f,100.0,38416451
f,90.0,38420941
t,100.0,38430549
f,100.0,38431650
f,100.0,38438823
t,93.0,38451552
f,100.0,38452578
f,100.0,38462395
f,89.0,38465742
f,89.0,38473075
f,100.0,38484901
f,85.0,38486895
f,100.0,38496745
t,88.0,38516955
t,100.0,38517603
f,100.0,38519017
f,93.0,38523419
f,60.0,38526194
f,89.0,38554609
f,56.0,38554706
f,88.0,38554836
f,96.0,38556299
f,100.0,38557230
t,95.0,38574990
t,97.0,38579914
f,98.0,38580725
f,98.0,38581242
f,93.0,38581569
f,100.0,38584753
f,100.0,38586329
t,98.0,38586865
t,88.0,38586866
f,99.0,38598210
t,100.0,38620015
t,100.0,38620020
f,100.0,38621753
f,100.0,38624328
t,100.0,38628412
t,98.0,38630128
f,98.0,38637498
f,100.0,38642777
f,98.0,38666051
f,100.0,38667612
f,98.0,38672882
t,100.0,38675099
f,93.0,38675661
f,100.0,38699317
f,67.0,38702397
f,100.0,38703237
f,100.0,38704573
f,100.0,38705769
f,100.0,38726789
f,100.0,38731565
f,92.0,38735463
t,100.0,38759520
f,100.0,38782076
f,100.0,38794038
f,94.0,38795847
f,100.0,38798041
f,80.0,38799959
t,94.0,38804506
t,96.0,38815628
t,100.0,38819934
f,100.0,38822604
f,100.0,38827458
f,100.0,38850031
f,100.0,38854631
f,100.0,38880830
f,100.0,38884411
f,96.0,38902474
f,100.0,38915404
f,97.0,38930864
f,90.0,38939140
f,100.0,38955191
f,98.0,38961739
f,98.0,38977592
f,70.0,38979741
f,96.0,38979868
f,99.0,38984642
f,100.0,38985258
t,100.0,39022371
f,100.0,39029808
f,100.0,39030612
f,100.0,39036633
f,99.0,39059847
f,80.0,39077547
f,90.0,39086465
f,100.0,39106572
f,90.0,39108917
f,97.0,39132725
f,100.0,39133017
f,100.0,39150663
t,100.0,39168294
f,93.0,39225180
f,40.0,39229487
f,100.0,39248204
f,97.0,39253135
f,100.0,39275317
f,96.0,39279113
f,100.0,39298655
f,100.0,39318212
f,100.0,39318438
f,100.0,39335839
f,100.0,39335903
f,98.0,39337552
f,100.0,39340543
f,100.0,39343373
f,100.0,39344682
f,100.0,39398345
f,100.0,39410017
f,96.0,39413362
f,100.0,39422632
f,90.0,39423252
f,100.0,39424458
f,100.0,39424579
f,60.0,39462898
f,90.0,39465652
f,100.0,39468574
f,100.0,39471532
t,100.0,39487901
f,100.0,39488743
f,100.0,39500883
f,100.0,39501384
f,100.0,39501766
f,100.0,39502886
f,100.0,39504368
f,100.0,39533902
f,93.0,39538536
f,100.0,39539309
f,100.0,39557732
f,100.0,39557863
f,100.0,39563720
f,100.0,39564822
f,100.0,39565594
f,100.0,39590879
f,100.0,39590881
f,100.0,39592863
f,100.0,39607026
f,100.0,39609551
f,87.0,39611927
f,100.0,39623442
f,90.0,39630149
f,87.0,39632322
f,96.0,39632562
f,100.0,39652916
f,100.0,39653265
f,100.0,39654300
f,100.0,39698501
f,80.0,39700867
f,100.0,39701363
f,100.0,39702316
t,100.0,39703986
t,87.0,39704725
f,97.0,39724134
f,100.0,39727113
f,92.0,39727955
f,100.0,39729672
t,100.0,39734262
t,100.0,39734802
f,100.0,39753773
f,100.0,39772640
f,97.0,39773063
f,100.0,39835235
f,96.0,39843449
f,100.0,39870669
f,100.0,39875067
f,100.0,39875180
t,100.0,39896249
f,100.0,39922039
f,100.0,39943137
f,60.0,39945766
f,100.0,39952962
f,100.0,39964120
t,95.0,39969068
f,100.0,39969765
f,100.0,39975657
f,90.0,39987814
f,88.0,40013857
f,100.0,40013970
f,100.0,40015534
f,100.0,40015561
f,100.0,40042488
f,100.0,40059665
f,95.0,40066910
f,100.0,40067364
f,93.0,40086523
f,100.0,40089644
t,100.0,40092032
f,100.0,40110511
f,100.0,40110982
f,100.0,40111278
f,100.0,40112442
f,100.0,40112457
f,100.0,40112466
f,100.0,40112888
f,100.0,40115216
f,100.0,40118113
f,80.0,40140173
f,100.0,40157599
f,100.0,40240210
f,100.0,40268500
f,100.0,40473258
